[2025-01-05 17:08:25] tokens per iteration will be: 16,384
[2025-01-05 17:08:25] found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
[2025-01-05 17:08:25] Initializing a new model from scratch
/home/zeon256/Documents/school/Y4S1/FYP/nanoGPT/train.py:257: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == "float16"))
[2025-01-05 17:08:25] compiling the model... (takes a ~minute)
[2025-01-05 17:08:30] step 0: train loss 4.2874, val loss 4.2823
[2025-01-05 17:08:33] iter 0: loss 4.2654, time 7030.15ms, mfu -100.00%
[2025-01-05 17:08:33] iter 10: loss 3.1461, time 21.29ms, mfu 17.50%
[2025-01-05 17:08:33] iter 20: loss 2.7313, time 20.48ms, mfu 17.57%
[2025-01-05 17:08:33] iter 30: loss 2.6179, time 20.55ms, mfu 17.63%
[2025-01-05 17:08:34] iter 40: loss 2.5755, time 20.52ms, mfu 17.68%
[2025-01-05 17:08:34] iter 50: loss 2.5251, time 20.70ms, mfu 17.71%
[2025-01-05 17:08:34] iter 60: loss 2.5143, time 20.54ms, mfu 17.76%
[2025-01-05 17:08:34] iter 70: loss 2.4944, time 20.51ms, mfu 17.80%
[2025-01-05 17:08:34] iter 80: loss 2.4937, time 20.51ms, mfu 17.83%
[2025-01-05 17:08:35] iter 90: loss 2.4677, time 20.53ms, mfu 17.87%
[2025-01-05 17:08:35] iter 100: loss 2.4592, time 20.52ms, mfu 17.89%
[2025-01-05 17:08:35] iter 110: loss 2.4629, time 20.55ms, mfu 17.92%
[2025-01-05 17:08:35] iter 120: loss 2.4293, time 20.52ms, mfu 17.94%
[2025-01-05 17:08:35] iter 130: loss 2.4130, time 20.54ms, mfu 17.96%
[2025-01-05 17:08:36] iter 140: loss 2.4082, time 20.53ms, mfu 17.98%
[2025-01-05 17:08:36] iter 150: loss 2.4094, time 20.53ms, mfu 18.00%
[2025-01-05 17:08:36] iter 160: loss 2.3729, time 20.55ms, mfu 18.01%
[2025-01-05 17:08:36] iter 170: loss 2.3455, time 20.54ms, mfu 18.02%
[2025-01-05 17:08:36] iter 180: loss 2.3194, time 20.53ms, mfu 18.04%
[2025-01-05 17:08:37] iter 190: loss 2.2567, time 20.52ms, mfu 18.05%
[2025-01-05 17:08:37] iter 200: loss 2.2108, time 20.52ms, mfu 18.06%
[2025-01-05 17:08:37] iter 210: loss 2.1423, time 20.53ms, mfu 18.07%
[2025-01-05 17:08:37] iter 220: loss 2.1420, time 20.53ms, mfu 18.08%
[2025-01-05 17:08:37] iter 230: loss 2.0688, time 20.52ms, mfu 18.08%
[2025-01-05 17:08:38] iter 240: loss 2.0773, time 20.53ms, mfu 18.09%
[2025-01-05 17:08:41] step 250: train loss 1.9718, val loss 2.0756
[2025-01-05 17:08:41] saving checkpoint to out-shakespeare-char
[2025-01-05 17:08:41] iter 250: loss 2.0377, time 3042.75ms, mfu 16.29%
[2025-01-05 17:08:41] iter 260: loss 1.9776, time 20.53ms, mfu 16.48%
[2025-01-05 17:08:41] iter 270: loss 1.9823, time 20.53ms, mfu 16.65%
[2025-01-05 17:08:41] iter 280: loss 1.9756, time 20.53ms, mfu 16.80%
[2025-01-05 17:08:42] iter 290: loss 1.9172, time 20.52ms, mfu 16.93%
[2025-01-05 17:08:42] iter 300: loss 1.8984, time 20.53ms, mfu 17.05%
[2025-01-05 17:08:42] iter 310: loss 1.8635, time 20.54ms, mfu 17.16%
[2025-01-05 17:08:42] iter 320: loss 1.8519, time 20.52ms, mfu 17.26%
[2025-01-05 17:08:42] iter 330: loss 1.8213, time 20.53ms, mfu 17.35%
[2025-01-05 17:08:43] iter 340: loss 1.7816, time 20.53ms, mfu 17.43%
[2025-01-05 17:08:43] iter 350: loss 1.8234, time 20.54ms, mfu 17.50%
[2025-01-05 17:08:43] iter 360: loss 1.7715, time 20.54ms, mfu 17.57%
[2025-01-05 17:08:43] iter 370: loss 1.7403, time 20.53ms, mfu 17.62%
[2025-01-05 17:08:43] iter 380: loss 1.7261, time 20.54ms, mfu 17.68%
[2025-01-05 17:08:44] iter 390: loss 1.7317, time 20.53ms, mfu 17.72%
[2025-01-05 17:08:44] iter 400: loss 1.7646, time 20.53ms, mfu 17.77%
[2025-01-05 17:08:44] iter 410: loss 1.6944, time 20.53ms, mfu 17.81%
[2025-01-05 17:08:44] iter 420: loss 1.7105, time 20.54ms, mfu 17.84%
[2025-01-05 17:08:45] iter 430: loss 1.6869, time 20.53ms, mfu 17.87%
[2025-01-05 17:08:45] iter 440: loss 1.6479, time 20.53ms, mfu 17.90%
[2025-01-05 17:08:45] iter 450: loss 1.6450, time 20.54ms, mfu 17.92%
[2025-01-05 17:08:45] iter 460: loss 1.6003, time 20.54ms, mfu 17.94%
[2025-01-05 17:08:45] iter 470: loss 1.6426, time 20.54ms, mfu 17.96%
[2025-01-05 17:08:46] iter 480: loss 1.6173, time 20.55ms, mfu 17.98%
[2025-01-05 17:08:46] iter 490: loss 1.5953, time 20.54ms, mfu 18.00%
[2025-01-05 17:08:49] step 500: train loss 1.5221, val loss 1.7135
[2025-01-05 17:08:49] saving checkpoint to out-shakespeare-char
[2025-01-05 17:08:49] iter 500: loss 1.5957, time 3075.41ms, mfu 16.21%
[2025-01-05 17:08:49] iter 510: loss 1.6053, time 20.53ms, mfu 16.40%
[2025-01-05 17:08:49] iter 520: loss 1.5822, time 20.54ms, mfu 16.58%
[2025-01-05 17:08:50] iter 530: loss 1.5604, time 20.54ms, mfu 16.73%
[2025-01-05 17:08:50] iter 540: loss 1.6167, time 20.53ms, mfu 16.88%
[2025-01-05 17:08:50] iter 550: loss 1.5543, time 20.54ms, mfu 17.00%
[2025-01-05 17:08:50] iter 560: loss 1.5600, time 20.52ms, mfu 17.12%
[2025-01-05 17:08:50] iter 570: loss 1.5631, time 20.54ms, mfu 17.22%
[2025-01-05 17:08:51] iter 580: loss 1.5277, time 20.53ms, mfu 17.31%
[2025-01-05 17:08:51] iter 590: loss 1.4889, time 20.54ms, mfu 17.40%
[2025-01-05 17:08:51] iter 600: loss 1.5100, time 20.53ms, mfu 17.47%
[2025-01-05 17:08:51] iter 610: loss 1.5428, time 20.53ms, mfu 17.54%
[2025-01-05 17:08:51] iter 620: loss 1.5262, time 20.54ms, mfu 17.60%
[2025-01-05 17:08:52] iter 630: loss 1.5091, time 20.54ms, mfu 17.65%
[2025-01-05 17:08:52] iter 640: loss 1.4589, time 20.54ms, mfu 17.70%
[2025-01-05 17:08:52] iter 650: loss 1.4953, time 20.54ms, mfu 17.75%
[2025-01-05 17:08:52] iter 660: loss 1.5019, time 20.54ms, mfu 17.79%
[2025-01-05 17:08:52] iter 670: loss 1.4405, time 20.55ms, mfu 17.82%
[2025-01-05 17:08:53] iter 680: loss 1.5039, time 20.53ms, mfu 17.85%
[2025-01-05 17:08:53] iter 690: loss 1.4595, time 20.54ms, mfu 17.88%
[2025-01-05 17:08:53] iter 700: loss 1.4744, time 20.53ms, mfu 17.91%
[2025-01-05 17:08:53] iter 710: loss 1.4530, time 20.54ms, mfu 17.93%
[2025-01-05 17:08:53] iter 720: loss 1.4348, time 20.55ms, mfu 17.95%
[2025-01-05 17:08:54] iter 730: loss 1.4172, time 20.53ms, mfu 17.97%
[2025-01-05 17:08:54] iter 740: loss 1.4206, time 20.54ms, mfu 17.99%
[2025-01-05 17:08:57] step 750: train loss 1.3599, val loss 1.5818
[2025-01-05 17:08:57] saving checkpoint to out-shakespeare-char
[2025-01-05 17:08:57] iter 750: loss 1.4229, time 3073.81ms, mfu 16.20%
[2025-01-05 17:08:57] iter 760: loss 1.4394, time 20.53ms, mfu 16.40%
[2025-01-05 17:08:58] iter 770: loss 1.4257, time 20.54ms, mfu 16.57%
[2025-01-05 17:08:58] iter 780: loss 1.4150, time 20.54ms, mfu 16.73%
[2025-01-05 17:08:58] iter 790: loss 1.4186, time 20.53ms, mfu 16.87%
[2025-01-05 17:08:58] iter 800: loss 1.4266, time 20.53ms, mfu 17.00%
[2025-01-05 17:08:58] iter 810: loss 1.4040, time 20.54ms, mfu 17.11%
[2025-01-05 17:08:59] iter 820: loss 1.4014, time 20.55ms, mfu 17.22%
[2025-01-05 17:08:59] iter 830: loss 1.3905, time 20.54ms, mfu 17.31%
[2025-01-05 17:08:59] iter 840: loss 1.4027, time 20.54ms, mfu 17.39%
