[2025-01-05 20:26:45] tokens per iteration will be: 16,384
[2025-01-05 20:26:45] found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
[2025-01-05 20:26:45] Initializing a new model from scratch
/home/zeon256/Documents/school/Y4S1/FYP/nanoGPT/train.py:257: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == "float16"))
[2025-01-05 20:26:45] compiling the model... (takes a ~minute)
[2025-01-05 20:26:50] step 0: train loss 4.2874, val loss 4.2823
[2025-01-05 20:26:53] iter 0: loss 4.2654, time 7052.56ms, mfu -100.00%
[2025-01-05 20:26:53] iter 10: loss 3.1462, time 21.24ms, mfu 17.55%
[2025-01-05 20:26:53] iter 20: loss 2.7317, time 20.48ms, mfu 17.61%
[2025-01-05 20:26:53] iter 30: loss 2.6182, time 20.52ms, mfu 17.66%
[2025-01-05 20:26:54] iter 40: loss 2.5755, time 20.53ms, mfu 17.71%
[2025-01-05 20:26:54] iter 50: loss 2.5250, time 20.52ms, mfu 17.76%
[2025-01-05 20:26:54] iter 60: loss 2.5144, time 20.51ms, mfu 17.80%
[2025-01-05 20:26:54] iter 70: loss 2.4945, time 20.52ms, mfu 17.83%
[2025-01-05 20:26:54] iter 80: loss 2.4938, time 20.54ms, mfu 17.87%
[2025-01-05 20:26:55] iter 90: loss 2.4675, time 20.53ms, mfu 17.89%
[2025-01-05 20:26:55] iter 100: loss 2.4597, time 20.53ms, mfu 17.92%
[2025-01-05 20:26:55] iter 110: loss 2.4642, time 20.61ms, mfu 17.94%
[2025-01-05 20:26:55] iter 120: loss 2.4276, time 20.52ms, mfu 17.96%
[2025-01-05 20:26:55] iter 130: loss 2.4116, time 20.53ms, mfu 17.98%
[2025-01-05 20:26:56] iter 140: loss 2.4167, time 20.52ms, mfu 18.00%
[2025-01-05 20:26:56] iter 150: loss 2.4149, time 20.53ms, mfu 18.01%
[2025-01-05 20:26:56] iter 160: loss 2.3738, time 20.53ms, mfu 18.02%
[2025-01-05 20:26:56] iter 170: loss 2.3609, time 20.52ms, mfu 18.04%
[2025-01-05 20:26:56] iter 180: loss 2.3229, time 20.54ms, mfu 18.05%
[2025-01-05 20:26:57] iter 190: loss 2.2469, time 20.51ms, mfu 18.06%
[2025-01-05 20:26:57] iter 200: loss 2.2155, time 20.53ms, mfu 18.07%
[2025-01-05 20:26:57] iter 210: loss 2.1408, time 20.52ms, mfu 18.08%
[2025-01-05 20:26:57] iter 220: loss 2.1441, time 20.53ms, mfu 18.09%
[2025-01-05 20:26:57] iter 230: loss 2.0778, time 20.52ms, mfu 18.09%
[2025-01-05 20:26:58] iter 240: loss 2.0779, time 20.52ms, mfu 18.10%
[2025-01-05 20:27:01] step 250: train loss 1.9726, val loss 2.0712
[2025-01-05 20:27:01] saving checkpoint to out-shakespeare-char
[2025-01-05 20:27:01] iter 250: loss 2.0379, time 3088.96ms, mfu 16.30%
[2025-01-05 20:27:01] iter 260: loss 1.9801, time 20.53ms, mfu 16.49%
[2025-01-05 20:27:01] iter 270: loss 1.9798, time 20.52ms, mfu 16.65%
[2025-01-05 20:27:01] iter 280: loss 1.9757, time 20.53ms, mfu 16.80%
[2025-01-05 20:27:02] iter 290: loss 1.9143, time 20.52ms, mfu 16.94%
[2025-01-05 20:27:02] iter 300: loss 1.8979, time 20.51ms, mfu 17.06%
[2025-01-05 20:27:02] iter 310: loss 1.8633, time 20.52ms, mfu 17.17%
[2025-01-05 20:27:02] iter 320: loss 1.8511, time 20.54ms, mfu 17.27%
[2025-01-05 20:27:03] iter 330: loss 1.8128, time 20.52ms, mfu 17.36%
[2025-01-05 20:27:03] iter 340: loss 1.7838, time 20.78ms, mfu 17.41%
[2025-01-05 20:27:03] iter 350: loss 1.8258, time 20.55ms, mfu 17.49%
[2025-01-05 20:27:03] iter 360: loss 1.7754, time 20.53ms, mfu 17.55%
[2025-01-05 20:27:03] iter 370: loss 1.7421, time 20.53ms, mfu 17.61%
[2025-01-05 20:27:04] iter 380: loss 1.7269, time 20.51ms, mfu 17.67%
