[2024-12-27 20:40:41] tokens per iteration will be: 16,384
[2024-12-27 20:40:41] found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
[2024-12-27 20:40:41] Initializing a new model from scratch
/home/zeon256/Documents/school/Y4S1/FYP/nanoGPT/train.py:257: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == "float16"))
[2024-12-27 20:40:42] compiling the model... (takes a ~minute)
[2024-12-27 20:40:47] step 0: train loss 4.2874, val loss 4.2823
[2024-12-27 20:40:49] iter 0: loss 4.2654, time 7104.12ms, mfu -100.00%
[2024-12-27 20:40:50] iter 10: loss 3.1461, time 21.26ms, mfu 17.53%
[2024-12-27 20:40:50] iter 20: loss 2.7314, time 20.46ms, mfu 17.60%
[2024-12-27 20:40:50] iter 30: loss 2.6180, time 20.47ms, mfu 17.66%
[2024-12-27 20:40:50] iter 40: loss 2.5754, time 20.46ms, mfu 17.71%
[2024-12-27 20:40:50] iter 50: loss 2.5250, time 20.46ms, mfu 17.76%
[2024-12-27 20:40:51] iter 60: loss 2.5142, time 20.46ms, mfu 17.81%
[2024-12-27 20:40:51] iter 70: loss 2.4945, time 20.47ms, mfu 17.85%
[2024-12-27 20:40:51] iter 80: loss 2.4937, time 20.45ms, mfu 17.88%
[2024-12-27 20:40:51] iter 90: loss 2.4677, time 20.46ms, mfu 17.92%
[2024-12-27 20:40:51] iter 100: loss 2.4593, time 20.45ms, mfu 17.95%
[2024-12-27 20:40:52] iter 110: loss 2.4656, time 20.47ms, mfu 17.97%
[2024-12-27 20:40:52] iter 120: loss 2.4263, time 20.78ms, mfu 17.97%
[2024-12-27 20:40:52] iter 130: loss 2.4123, time 20.46ms, mfu 17.99%
[2024-12-27 20:40:52] iter 140: loss 2.4153, time 20.45ms, mfu 18.02%
[2024-12-27 20:40:52] iter 150: loss 2.4120, time 20.45ms, mfu 18.04%
[2024-12-27 20:40:53] iter 160: loss 2.3767, time 20.46ms, mfu 18.05%
[2024-12-27 20:40:53] iter 170: loss 2.3591, time 20.47ms, mfu 18.07%
[2024-12-27 20:40:53] iter 180: loss 2.3155, time 20.45ms, mfu 18.08%
[2024-12-27 20:40:53] iter 190: loss 2.2503, time 20.46ms, mfu 18.10%
[2024-12-27 20:40:53] iter 200: loss 2.2066, time 20.47ms, mfu 18.11%
[2024-12-27 20:40:54] iter 210: loss 2.1390, time 20.45ms, mfu 18.12%
[2024-12-27 20:40:54] iter 220: loss 2.1416, time 20.45ms, mfu 18.13%
[2024-12-27 20:40:54] iter 230: loss 2.0714, time 20.45ms, mfu 18.14%
[2024-12-27 20:40:54] iter 240: loss 2.0824, time 20.47ms, mfu 18.15%
[2024-12-27 20:40:57] step 250: train loss 1.9719, val loss 2.0713
[2024-12-27 20:40:57] saving checkpoint to out-shakespeare-char
[2024-12-27 20:40:58] iter 250: loss 2.0362, time 3131.50ms, mfu 16.34%
[2024-12-27 20:40:58] iter 260: loss 1.9763, time 20.46ms, mfu 16.53%
[2024-12-27 20:40:58] iter 270: loss 1.9812, time 20.47ms, mfu 16.70%
[2024-12-27 20:40:58] iter 280: loss 1.9783, time 20.46ms, mfu 16.85%
[2024-12-27 20:40:58] iter 290: loss 1.9130, time 20.51ms, mfu 16.98%
[2024-12-27 20:40:59] iter 300: loss 1.8985, time 20.51ms, mfu 17.10%
[2024-12-27 20:40:59] iter 310: loss 1.8680, time 20.49ms, mfu 17.21%
[2024-12-27 20:40:59] iter 320: loss 1.8504, time 20.52ms, mfu 17.30%
[2024-12-27 20:40:59] iter 330: loss 1.8183, time 20.51ms, mfu 17.39%
[2024-12-27 20:40:59] iter 340: loss 1.7871, time 20.51ms, mfu 17.47%
[2024-12-27 20:41:00] iter 350: loss 1.8330, time 20.51ms, mfu 17.54%
[2024-12-27 20:41:00] iter 360: loss 1.7746, time 20.52ms, mfu 17.60%
[2024-12-27 20:41:00] iter 370: loss 1.7438, time 20.51ms, mfu 17.66%
[2024-12-27 20:41:00] iter 380: loss 1.7279, time 20.51ms, mfu 17.71%
[2024-12-27 20:41:00] iter 390: loss 1.7295, time 20.52ms, mfu 17.75%
[2024-12-27 20:41:01] iter 400: loss 1.7646, time 20.50ms, mfu 17.80%
[2024-12-27 20:41:01] iter 410: loss 1.6968, time 20.50ms, mfu 17.83%
[2024-12-27 20:41:01] iter 420: loss 1.7103, time 20.51ms, mfu 17.87%
[2024-12-27 20:41:01] iter 430: loss 1.6817, time 20.51ms, mfu 17.90%
