[2024-12-27 16:43:26] tokens per iteration will be: 16,384
[2024-12-27 16:43:26] found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
[2024-12-27 16:43:26] Initializing a new model from scratch
/home/zeon256/Documents/school/Y4S1/FYP/nanoGPT/train.py:257: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == "float16"))
[2024-12-27 16:43:27] compiling the model... (takes a ~minute)
[2024-12-27 16:43:32] step 0: train loss 4.2874, val loss 4.2823
[2024-12-27 16:43:34] iter 0: loss 4.2654, time 7142.00ms, mfu -100.00%
[2024-12-27 16:43:35] iter 10: loss 3.1461, time 21.23ms, mfu 17.55%
[2024-12-27 16:43:35] iter 20: loss 2.7315, time 20.46ms, mfu 17.62%
[2024-12-27 16:43:35] iter 30: loss 2.6181, time 20.45ms, mfu 17.68%
[2024-12-27 16:43:35] iter 40: loss 2.5755, time 20.47ms, mfu 17.73%
[2024-12-27 16:43:36] iter 50: loss 2.5251, time 20.46ms, mfu 17.78%
[2024-12-27 16:43:36] iter 60: loss 2.5143, time 20.45ms, mfu 17.82%
[2024-12-27 16:43:36] iter 70: loss 2.4944, time 20.46ms, mfu 17.86%
[2024-12-27 16:43:36] iter 80: loss 2.4939, time 20.45ms, mfu 17.90%
[2024-12-27 16:43:36] iter 90: loss 2.4676, time 20.47ms, mfu 17.93%
[2024-12-27 16:43:37] iter 100: loss 2.4601, time 20.45ms, mfu 17.96%
[2024-12-27 16:43:37] iter 110: loss 2.4601, time 20.46ms, mfu 17.98%
[2024-12-27 16:43:37] iter 120: loss 2.4302, time 20.46ms, mfu 18.01%
[2024-12-27 16:43:37] iter 130: loss 2.4095, time 20.46ms, mfu 18.03%
[2024-12-27 16:43:37] iter 140: loss 2.4203, time 20.45ms, mfu 18.05%
[2024-12-27 16:43:38] iter 150: loss 2.4217, time 20.46ms, mfu 18.06%
[2024-12-27 16:43:38] iter 160: loss 2.3829, time 20.47ms, mfu 18.08%
[2024-12-27 16:43:38] iter 170: loss 2.3631, time 20.47ms, mfu 18.09%
[2024-12-27 16:43:38] iter 180: loss 2.3242, time 20.45ms, mfu 18.10%
[2024-12-27 16:43:38] iter 190: loss 2.2539, time 20.47ms, mfu 18.11%
[2024-12-27 16:43:39] iter 200: loss 2.2120, time 20.46ms, mfu 18.12%
[2024-12-27 16:43:39] iter 210: loss 2.1465, time 20.46ms, mfu 18.13%
[2024-12-27 16:43:39] iter 220: loss 2.1476, time 20.46ms, mfu 18.14%
[2024-12-27 16:43:39] iter 230: loss 2.0772, time 20.45ms, mfu 18.15%
[2024-12-27 16:43:39] iter 240: loss 2.0807, time 20.46ms, mfu 18.15%
[2024-12-27 16:43:43] step 250: train loss 1.9754, val loss 2.0759
[2024-12-27 16:43:43] saving checkpoint to out-shakespeare-char
[2024-12-27 16:43:43] iter 250: loss 2.0387, time 3136.59ms, mfu 16.35%
[2024-12-27 16:43:43] iter 260: loss 1.9836, time 20.45ms, mfu 16.54%
