[2024-12-27 15:52:54] tokens per iteration will be: 16,384
[2024-12-27 15:52:54] found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
[2024-12-27 15:52:54] Initializing a new model from scratch
/home/zeon256/Documents/school/Y4S1/FYP/nanoGPT/train.py:257: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == "float16"))
[2024-12-27 15:52:55] compiling the model... (takes a ~minute)
[2024-12-27 15:53:00] step 0: train loss 4.2874, val loss 4.2823
[2024-12-27 15:53:03] iter 0: loss 4.2654, time 7114.68ms, mfu -100.00%
[2024-12-27 15:53:03] iter 10: loss 3.1461, time 21.39ms, mfu 17.42%
[2024-12-27 15:53:03] iter 20: loss 2.7318, time 20.67ms, mfu 17.48%
[2024-12-27 15:53:03] iter 30: loss 2.6183, time 20.56ms, mfu 17.55%
[2024-12-27 15:53:04] iter 40: loss 2.5757, time 20.69ms, mfu 17.59%
[2024-12-27 15:53:04] iter 50: loss 2.5250, time 20.70ms, mfu 17.63%
[2024-12-27 15:53:04] iter 60: loss 2.5143, time 20.63ms, mfu 17.68%
[2024-12-27 15:53:04] iter 70: loss 2.4945, time 20.71ms, mfu 17.71%
[2024-12-27 15:53:04] iter 80: loss 2.4937, time 20.65ms, mfu 17.74%
[2024-12-27 15:53:05] iter 90: loss 2.4685, time 20.62ms, mfu 17.77%
[2024-12-27 15:53:05] iter 100: loss 2.4593, time 20.71ms, mfu 17.80%
[2024-12-27 15:53:05] iter 110: loss 2.4594, time 20.67ms, mfu 17.82%
[2024-12-27 15:53:05] iter 120: loss 2.4271, time 20.67ms, mfu 17.84%
[2024-12-27 15:53:05] iter 130: loss 2.4185, time 20.73ms, mfu 17.85%
[2024-12-27 15:53:06] iter 140: loss 2.4055, time 20.59ms, mfu 17.88%
[2024-12-27 15:53:06] iter 150: loss 2.4113, time 20.80ms, mfu 17.88%
[2024-12-27 15:53:06] iter 160: loss 2.3707, time 20.76ms, mfu 17.89%
[2024-12-27 15:53:06] iter 170: loss 2.3507, time 20.62ms, mfu 17.91%
[2024-12-27 15:53:06] iter 180: loss 2.3059, time 20.86ms, mfu 17.90%
[2024-12-27 15:53:07] iter 190: loss 2.2629, time 20.75ms, mfu 17.91%
[2024-12-27 15:53:07] iter 200: loss 2.2160, time 20.71ms, mfu 17.92%
[2024-12-27 15:53:07] iter 210: loss 2.1458, time 20.78ms, mfu 17.92%
[2024-12-27 15:53:07] iter 220: loss 2.1427, time 20.66ms, mfu 17.93%
[2024-12-27 15:53:07] iter 230: loss 2.0713, time 20.72ms, mfu 17.94%
[2024-12-27 15:53:08] iter 240: loss 2.0839, time 20.72ms, mfu 17.94%
[2024-12-27 15:53:11] step 250: train loss 1.9704, val loss 2.0626
[2024-12-27 15:53:11] saving checkpoint to out-shakespeare-char
[2024-12-27 15:53:11] iter 250: loss 2.0340, time 3145.59ms, mfu 16.16%
[2024-12-27 15:53:11] iter 260: loss 1.9732, time 20.64ms, mfu 16.35%
[2024-12-27 15:53:11] iter 270: loss 1.9827, time 20.74ms, mfu 16.51%
[2024-12-27 15:53:12] iter 280: loss 1.9787, time 20.71ms, mfu 16.66%
[2024-12-27 15:53:12] iter 290: loss 1.9138, time 20.68ms, mfu 16.79%
[2024-12-27 15:53:12] iter 300: loss 1.9034, time 20.74ms, mfu 16.91%
[2024-12-27 15:53:12] iter 310: loss 1.8636, time 20.68ms, mfu 17.02%
[2024-12-27 15:53:12] iter 320: loss 1.8521, time 20.76ms, mfu 17.12%
[2024-12-27 15:53:13] iter 330: loss 1.8217, time 20.88ms, mfu 17.19%
[2024-12-27 15:53:13] iter 340: loss 1.7833, time 20.77ms, mfu 17.26%
[2024-12-27 15:53:13] iter 350: loss 1.8259, time 20.68ms, mfu 17.34%
[2024-12-27 15:53:13] iter 360: loss 1.7689, time 20.65ms, mfu 17.41%
[2024-12-27 15:53:13] iter 370: loss 1.7489, time 20.73ms, mfu 17.47%
[2024-12-27 15:53:14] iter 380: loss 1.7248, time 20.71ms, mfu 17.52%
[2024-12-27 15:53:14] iter 390: loss 1.7299, time 20.76ms, mfu 17.56%
[2024-12-27 15:53:14] iter 400: loss 1.7726, time 20.71ms, mfu 17.61%
[2024-12-27 15:53:14] iter 410: loss 1.7054, time 20.75ms, mfu 17.64%
[2024-12-27 15:53:14] iter 420: loss 1.7160, time 20.67ms, mfu 17.68%
[2024-12-27 15:53:15] iter 430: loss 1.6908, time 20.73ms, mfu 17.71%
[2024-12-27 15:53:15] iter 440: loss 1.6427, time 20.77ms, mfu 17.73%
[2024-12-27 15:53:15] iter 450: loss 1.6496, time 20.66ms, mfu 17.76%
[2024-12-27 15:53:15] iter 460: loss 1.5930, time 20.74ms, mfu 17.78%
[2024-12-27 15:53:16] iter 470: loss 1.6449, time 20.69ms, mfu 17.81%
[2024-12-27 15:53:16] iter 480: loss 1.6191, time 20.76ms, mfu 17.82%
[2024-12-27 15:53:16] iter 490: loss 1.5944, time 20.77ms, mfu 17.83%
[2024-12-27 15:53:19] step 500: train loss 1.5193, val loss 1.7255
[2024-12-27 15:53:19] saving checkpoint to out-shakespeare-char
[2024-12-27 15:53:19] iter 500: loss 1.5894, time 3139.04ms, mfu 16.06%
[2024-12-27 15:53:19] iter 510: loss 1.6074, time 20.72ms, mfu 16.25%
[2024-12-27 15:53:20] iter 520: loss 1.5896, time 20.75ms, mfu 16.42%
