[2024-12-27 15:14:10] tokens per iteration will be: 16,384
[2024-12-27 15:14:10] found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
[2024-12-27 15:14:10] Initializing a new model from scratch
/home/zeon256/Documents/school/Y4S1/FYP/nanoGPT/train.py:257: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == "float16"))
[2024-12-27 15:14:11] compiling the model... (takes a ~minute)
[2024-12-27 15:14:16] step 0: train loss 4.2874, val loss 4.2823
[2024-12-27 15:14:19] iter 0: loss 4.2654, time 7122.23ms, mfu -100.00%
[2024-12-27 15:14:19] iter 10: loss 3.1461, time 21.26ms, mfu 17.53%
[2024-12-27 15:14:19] iter 20: loss 2.7313, time 20.45ms, mfu 17.60%
[2024-12-27 15:14:19] iter 30: loss 2.6180, time 20.45ms, mfu 17.66%
[2024-12-27 15:14:19] iter 40: loss 2.5755, time 20.46ms, mfu 17.72%
[2024-12-27 15:14:20] iter 50: loss 2.5250, time 20.47ms, mfu 17.77%
[2024-12-27 15:14:20] iter 60: loss 2.5142, time 20.47ms, mfu 17.81%
[2024-12-27 15:14:20] iter 70: loss 2.4945, time 20.46ms, mfu 17.85%
[2024-12-27 15:14:20] iter 80: loss 2.4938, time 20.45ms, mfu 17.89%
[2024-12-27 15:14:21] iter 90: loss 2.4679, time 20.46ms, mfu 17.92%
[2024-12-27 15:14:21] iter 100: loss 2.4591, time 20.46ms, mfu 17.95%
[2024-12-27 15:14:21] iter 110: loss 2.4621, time 20.47ms, mfu 17.98%
[2024-12-27 15:14:21] iter 120: loss 2.4290, time 20.46ms, mfu 18.00%
[2024-12-27 15:14:21] iter 130: loss 2.4121, time 20.46ms, mfu 18.02%
[2024-12-27 15:14:22] iter 140: loss 2.4115, time 20.45ms, mfu 18.04%
[2024-12-27 15:14:22] iter 150: loss 2.4105, time 20.47ms, mfu 18.06%
[2024-12-27 15:14:22] iter 160: loss 2.3849, time 20.45ms, mfu 18.07%
