[2024-12-16 23:26:43] tokens per iteration will be: 16,384
[2024-12-16 23:26:43] found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
[2024-12-16 23:26:43] Initializing a new model from scratch
/home/zeon256/Documents/school/Y4S1/FYP/nanoGPT/train.py:257: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == "float16"))
[2024-12-16 23:26:43] compiling the model... (takes a ~minute)
[2024-12-16 23:26:48] step 0: train loss 4.2874, val loss 4.2823
[2024-12-16 23:26:51] iter 0: loss 4.2654, time 6961.79ms, mfu -100.00%
[2024-12-16 23:26:51] iter 10: loss 3.1462, time 20.49ms, mfu 18.19%
[2024-12-16 23:26:51] iter 20: loss 2.7318, time 20.49ms, mfu 18.19%
[2024-12-16 23:26:51] iter 30: loss 2.6182, time 20.48ms, mfu 18.19%
[2024-12-16 23:26:52] iter 40: loss 2.5756, time 20.49ms, mfu 18.19%
[2024-12-16 23:26:52] iter 50: loss 2.5249, time 20.50ms, mfu 18.19%
[2024-12-16 23:26:52] iter 60: loss 2.5143, time 20.49ms, mfu 18.19%
[2024-12-16 23:26:52] iter 70: loss 2.4947, time 20.48ms, mfu 18.19%
[2024-12-16 23:26:52] iter 80: loss 2.4937, time 20.54ms, mfu 18.18%
[2024-12-16 23:26:53] iter 90: loss 2.4684, time 20.54ms, mfu 18.18%
[2024-12-16 23:26:53] iter 100: loss 2.4596, time 20.55ms, mfu 18.17%
[2024-12-16 23:26:53] iter 110: loss 2.4597, time 20.53ms, mfu 18.17%
[2024-12-16 23:26:53] iter 120: loss 2.4265, time 20.53ms, mfu 18.17%
[2024-12-16 23:26:53] iter 130: loss 2.4114, time 20.54ms, mfu 18.17%
[2024-12-16 23:26:54] iter 140: loss 2.3936, time 20.54ms, mfu 18.16%
[2024-12-16 23:26:54] iter 150: loss 2.4068, time 20.52ms, mfu 18.16%
[2024-12-16 23:26:54] iter 160: loss 2.3699, time 20.54ms, mfu 18.16%
[2024-12-16 23:26:54] iter 170: loss 2.3628, time 20.54ms, mfu 18.16%
[2024-12-16 23:26:55] iter 180: loss 2.3185, time 20.85ms, mfu 18.13%
[2024-12-16 23:26:55] iter 190: loss 2.2533, time 20.53ms, mfu 18.13%
[2024-12-16 23:26:55] iter 200: loss 2.2152, time 20.53ms, mfu 18.13%
[2024-12-16 23:26:55] iter 210: loss 2.1495, time 20.54ms, mfu 18.14%
[2024-12-16 23:26:55] iter 220: loss 2.1418, time 20.54ms, mfu 18.14%
[2024-12-16 23:26:56] iter 230: loss 2.0758, time 20.53ms, mfu 18.14%
[2024-12-16 23:26:56] iter 240: loss 2.0864, time 20.52ms, mfu 18.14%
[2024-12-16 23:26:59] step 250: train loss 1.9730, val loss 2.0749
[2024-12-16 23:26:59] saving checkpoint to out-shakespeare-char
[2024-12-16 23:26:59] iter 250: loss 2.0338, time 3093.18ms, mfu 16.34%
[2024-12-16 23:26:59] iter 260: loss 1.9848, time 20.54ms, mfu 16.52%
[2024-12-16 23:26:59] iter 270: loss 1.9885, time 20.55ms, mfu 16.68%
[2024-12-16 23:27:00] iter 280: loss 1.9846, time 20.53ms, mfu 16.83%
[2024-12-16 23:27:00] iter 290: loss 1.9195, time 20.54ms, mfu 16.96%
[2024-12-16 23:27:00] iter 300: loss 1.9006, time 20.53ms, mfu 17.08%
[2024-12-16 23:27:00] iter 310: loss 1.8706, time 20.53ms, mfu 17.18%
[2024-12-16 23:27:00] iter 320: loss 1.8561, time 20.53ms, mfu 17.28%
[2024-12-16 23:27:01] iter 330: loss 1.8188, time 20.53ms, mfu 17.37%
