[2024-12-27 21:45:30] tokens per iteration will be: 16,384
[2024-12-27 21:45:30] found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
[2024-12-27 21:45:30] Initializing a new model from scratch
/home/zeon256/Documents/school/Y4S1/FYP/nanoGPT/train.py:257: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == "float16"))
[2024-12-27 21:45:30] compiling the model... (takes a ~minute)
[2024-12-27 21:45:35] step 0: train loss 4.2874, val loss 4.2823
[2024-12-27 21:45:38] iter 0: loss 4.2654, time 6926.74ms, mfu -100.00%
[2024-12-27 21:45:38] iter 10: loss 3.1462, time 21.23ms, mfu 17.56%
[2024-12-27 21:45:38] iter 20: loss 2.7312, time 20.45ms, mfu 17.62%
[2024-12-27 21:45:38] iter 30: loss 2.6178, time 20.44ms, mfu 17.68%
[2024-12-27 21:45:38] iter 40: loss 2.5755, time 20.44ms, mfu 17.74%
[2024-12-27 21:45:39] iter 50: loss 2.5250, time 20.44ms, mfu 17.79%
[2024-12-27 21:45:39] iter 60: loss 2.5142, time 20.42ms, mfu 17.83%
[2024-12-27 21:45:39] iter 70: loss 2.4945, time 20.45ms, mfu 17.87%
[2024-12-27 21:45:39] iter 80: loss 2.4937, time 20.43ms, mfu 17.91%
[2024-12-27 21:45:40] iter 90: loss 2.4687, time 20.50ms, mfu 17.94%
[2024-12-27 21:45:40] iter 100: loss 2.4613, time 20.48ms, mfu 17.96%
[2024-12-27 21:45:40] iter 110: loss 2.4614, time 20.48ms, mfu 17.98%
[2024-12-27 21:45:40] iter 120: loss 2.4267, time 20.50ms, mfu 18.00%
[2024-12-27 21:45:40] iter 130: loss 2.4134, time 20.48ms, mfu 18.02%
[2024-12-27 21:45:41] iter 140: loss 2.3988, time 20.49ms, mfu 18.04%
[2024-12-27 21:45:41] iter 150: loss 2.4082, time 20.48ms, mfu 18.05%
[2024-12-27 21:45:41] iter 160: loss 2.3690, time 20.50ms, mfu 18.07%
[2024-12-27 21:45:41] iter 170: loss 2.3708, time 20.49ms, mfu 18.08%
[2024-12-27 21:45:41] iter 180: loss 2.3156, time 20.48ms, mfu 18.09%
[2024-12-27 21:45:42] iter 190: loss 2.2560, time 20.49ms, mfu 18.10%
[2024-12-27 21:45:42] iter 200: loss 2.2156, time 20.49ms, mfu 18.11%
[2024-12-27 21:45:42] iter 210: loss 2.1340, time 20.47ms, mfu 18.12%
[2024-12-27 21:45:42] iter 220: loss 2.1517, time 20.48ms, mfu 18.13%
[2024-12-27 21:45:42] iter 230: loss 2.0756, time 20.49ms, mfu 18.13%
[2024-12-27 21:45:43] iter 240: loss 2.0763, time 20.49ms, mfu 18.14%
[2024-12-27 21:45:46] step 250: train loss 1.9726, val loss 2.0691
[2024-12-27 21:45:46] saving checkpoint to out-shakespeare-char
[2024-12-27 21:45:46] iter 250: loss 2.0370, time 3090.93ms, mfu 16.33%
[2024-12-27 21:45:46] iter 260: loss 1.9786, time 20.47ms, mfu 16.52%
[2024-12-27 21:45:46] iter 270: loss 1.9829, time 20.49ms, mfu 16.69%
[2024-12-27 21:45:46] iter 280: loss 1.9788, time 20.49ms, mfu 16.84%
[2024-12-27 21:45:47] iter 290: loss 1.9130, time 20.49ms, mfu 16.97%
[2024-12-27 21:45:47] iter 300: loss 1.9030, time 20.48ms, mfu 17.10%
[2024-12-27 21:45:47] iter 310: loss 1.8651, time 20.49ms, mfu 17.20%
[2024-12-27 21:45:47] iter 320: loss 1.8519, time 20.48ms, mfu 17.30%
[2024-12-27 21:45:47] iter 330: loss 1.8223, time 20.49ms, mfu 17.39%
[2024-12-27 21:45:48] iter 340: loss 1.7848, time 20.49ms, mfu 17.47%
[2024-12-27 21:45:48] iter 350: loss 1.8260, time 20.48ms, mfu 17.54%
[2024-12-27 21:45:48] iter 360: loss 1.7742, time 20.47ms, mfu 17.61%
[2024-12-27 21:45:48] iter 370: loss 1.7378, time 20.49ms, mfu 17.67%
[2024-12-27 21:45:48] iter 380: loss 1.7292, time 20.51ms, mfu 17.72%
[2024-12-27 21:45:49] iter 390: loss 1.7265, time 20.50ms, mfu 17.76%
[2024-12-27 21:45:49] iter 400: loss 1.7663, time 20.48ms, mfu 17.81%
[2024-12-27 21:45:49] iter 410: loss 1.6992, time 20.50ms, mfu 17.84%
[2024-12-27 21:45:49] iter 420: loss 1.7100, time 20.51ms, mfu 17.88%
[2024-12-27 21:45:50] iter 430: loss 1.6830, time 20.48ms, mfu 17.91%
[2024-12-27 21:45:50] iter 440: loss 1.6468, time 20.48ms, mfu 17.94%
[2024-12-27 21:45:50] iter 450: loss 1.6507, time 20.50ms, mfu 17.96%
[2024-12-27 21:45:50] iter 460: loss 1.6006, time 20.48ms, mfu 17.98%
[2024-12-27 21:45:50] iter 470: loss 1.6448, time 20.48ms, mfu 18.00%
[2024-12-27 21:45:51] iter 480: loss 1.6166, time 20.50ms, mfu 18.02%
[2024-12-27 21:45:51] iter 490: loss 1.5986, time 20.49ms, mfu 18.04%
[2024-12-27 21:45:54] step 500: train loss 1.5195, val loss 1.7176
[2024-12-27 21:45:54] saving checkpoint to out-shakespeare-char
[2024-12-27 21:45:54] iter 500: loss 1.5941, time 3085.87ms, mfu 16.25%
[2024-12-27 21:45:54] iter 510: loss 1.6093, time 20.51ms, mfu 16.44%
[2024-12-27 21:45:54] iter 520: loss 1.5875, time 20.49ms, mfu 16.61%
[2024-12-27 21:45:55] iter 530: loss 1.5621, time 20.50ms, mfu 16.77%
[2024-12-27 21:45:55] iter 540: loss 1.6164, time 20.48ms, mfu 16.91%
[2024-12-27 21:45:55] iter 550: loss 1.5582, time 20.48ms, mfu 17.04%
[2024-12-27 21:45:55] iter 560: loss 1.5628, time 20.48ms, mfu 17.16%
[2024-12-27 21:45:55] iter 570: loss 1.5648, time 20.49ms, mfu 17.26%
[2024-12-27 21:45:56] iter 580: loss 1.5236, time 20.49ms, mfu 17.35%
[2024-12-27 21:45:56] iter 590: loss 1.4952, time 20.49ms, mfu 17.44%
[2024-12-27 21:45:56] iter 600: loss 1.5190, time 20.49ms, mfu 17.51%
[2024-12-27 21:45:56] iter 610: loss 1.5411, time 20.50ms, mfu 17.58%
[2024-12-27 21:45:56] iter 620: loss 1.5322, time 20.48ms, mfu 17.64%
[2024-12-27 21:45:57] iter 630: loss 1.5131, time 20.49ms, mfu 17.69%
[2024-12-27 21:45:57] iter 640: loss 1.4656, time 20.48ms, mfu 17.74%
[2024-12-27 21:45:57] iter 650: loss 1.5000, time 20.49ms, mfu 17.79%
[2024-12-27 21:45:57] iter 660: loss 1.5062, time 20.48ms, mfu 17.83%
[2024-12-27 21:45:57] iter 670: loss 1.4479, time 20.49ms, mfu 17.86%
[2024-12-27 21:45:58] iter 680: loss 1.5063, time 20.49ms, mfu 17.90%
[2024-12-27 21:45:58] iter 690: loss 1.4628, time 20.50ms, mfu 17.92%
[2024-12-27 21:45:58] iter 700: loss 1.4804, time 20.48ms, mfu 17.95%
[2024-12-27 21:45:58] iter 710: loss 1.4492, time 20.48ms, mfu 17.98%
[2024-12-27 21:45:58] iter 720: loss 1.4362, time 20.50ms, mfu 18.00%
[2024-12-27 21:45:59] iter 730: loss 1.4181, time 20.48ms, mfu 18.02%
[2024-12-27 21:45:59] iter 740: loss 1.4224, time 20.49ms, mfu 18.03%
[2024-12-27 21:46:02] step 750: train loss 1.3587, val loss 1.5912
[2024-12-27 21:46:02] saving checkpoint to out-shakespeare-char
[2024-12-27 21:46:02] iter 750: loss 1.4201, time 3095.59ms, mfu 16.24%
