[2024-12-27 22:51:12] tokens per iteration will be: 16,384
[2024-12-27 22:51:12] found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
[2024-12-27 22:51:12] Initializing a new model from scratch
/home/zeon256/Documents/school/Y4S1/FYP/nanoGPT/train.py:257: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == "float16"))
[2024-12-27 22:51:13] compiling the model... (takes a ~minute)
[2024-12-27 22:51:18] step 0: train loss 4.2874, val loss 4.2823
[2024-12-27 22:51:20] iter 0: loss 4.2654, time 6921.67ms, mfu -100.00%
[2024-12-27 22:51:21] iter 10: loss 3.1461, time 20.44ms, mfu 18.23%
[2024-12-27 22:51:21] iter 20: loss 2.7312, time 20.46ms, mfu 18.23%
[2024-12-27 22:51:21] iter 30: loss 2.6179, time 20.46ms, mfu 18.23%
[2024-12-27 22:51:21] iter 40: loss 2.5754, time 20.50ms, mfu 18.22%
[2024-12-27 22:51:21] iter 50: loss 2.5250, time 20.50ms, mfu 18.22%
[2024-12-27 22:51:22] iter 60: loss 2.5142, time 20.51ms, mfu 18.21%
[2024-12-27 22:51:22] iter 70: loss 2.4945, time 20.80ms, mfu 18.18%
[2024-12-27 22:51:22] iter 80: loss 2.4938, time 20.50ms, mfu 18.18%
[2024-12-27 22:51:22] iter 90: loss 2.4678, time 20.51ms, mfu 18.18%
[2024-12-27 22:51:22] iter 100: loss 2.4597, time 20.49ms, mfu 18.18%
[2024-12-27 22:51:23] iter 110: loss 2.4612, time 20.50ms, mfu 18.18%
[2024-12-27 22:51:23] iter 120: loss 2.4288, time 20.49ms, mfu 18.18%
[2024-12-27 22:51:23] iter 130: loss 2.4122, time 20.50ms, mfu 18.18%
[2024-12-27 22:51:23] iter 140: loss 2.4169, time 20.51ms, mfu 18.18%
[2024-12-27 22:51:23] iter 150: loss 2.4128, time 20.50ms, mfu 18.18%
[2024-12-27 22:51:24] iter 160: loss 2.3801, time 20.50ms, mfu 18.18%
[2024-12-27 22:51:24] iter 170: loss 2.3717, time 20.52ms, mfu 18.18%
[2024-12-27 22:51:24] iter 180: loss 2.3151, time 20.51ms, mfu 18.18%
[2024-12-27 22:51:24] iter 190: loss 2.2581, time 20.50ms, mfu 18.18%
[2024-12-27 22:51:24] iter 200: loss 2.2166, time 20.48ms, mfu 18.18%
[2024-12-27 22:51:25] iter 210: loss 2.1428, time 20.49ms, mfu 18.18%
[2024-12-27 22:51:25] iter 220: loss 2.1442, time 20.51ms, mfu 18.18%
[2024-12-27 22:51:25] iter 230: loss 2.0696, time 20.49ms, mfu 18.18%
[2024-12-27 22:51:25] iter 240: loss 2.0829, time 20.49ms, mfu 18.18%
[2024-12-27 22:51:28] step 250: train loss 1.9725, val loss 2.0710
[2024-12-27 22:51:28] saving checkpoint to out-shakespeare-char
[2024-12-27 22:51:29] iter 250: loss 2.0353, time 3091.85ms, mfu 16.37%
[2024-12-27 22:51:29] iter 260: loss 1.9823, time 20.51ms, mfu 16.55%
[2024-12-27 22:51:29] iter 270: loss 1.9836, time 20.49ms, mfu 16.72%
[2024-12-27 22:51:29] iter 280: loss 1.9759, time 20.49ms, mfu 16.86%
[2024-12-27 22:51:29] iter 290: loss 1.9145, time 20.51ms, mfu 16.99%
[2024-12-27 22:51:30] iter 300: loss 1.8985, time 20.51ms, mfu 17.11%
[2024-12-27 22:51:30] iter 310: loss 1.8671, time 20.53ms, mfu 17.21%
