[2024-12-16 23:49:51] tokens per iteration will be: 16,384
[2024-12-16 23:49:51] found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
[2024-12-16 23:49:51] Initializing a new model from scratch
/home/zeon256/Documents/school/Y4S1/FYP/nanoGPT/train.py:257: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == "float16"))
[2024-12-16 23:49:52] compiling the model... (takes a ~minute)
[2024-12-16 23:49:57] step 0: train loss 4.2874, val loss 4.2823
[2024-12-16 23:49:59] iter 0: loss 4.2654, time 6947.74ms, mfu -100.00%
[2024-12-16 23:50:00] iter 10: loss 3.1462, time 21.25ms, mfu 17.53%
[2024-12-16 23:50:00] iter 20: loss 2.7311, time 20.48ms, mfu 17.60%
[2024-12-16 23:50:00] iter 30: loss 2.6177, time 20.48ms, mfu 17.66%
[2024-12-16 23:50:00] iter 40: loss 2.5754, time 20.52ms, mfu 17.71%
[2024-12-16 23:50:00] iter 50: loss 2.5249, time 20.52ms, mfu 17.75%
[2024-12-16 23:50:01] iter 60: loss 2.5141, time 20.52ms, mfu 17.79%
[2024-12-16 23:50:01] iter 70: loss 2.4945, time 20.54ms, mfu 17.83%
[2024-12-16 23:50:01] iter 80: loss 2.4938, time 20.53ms, mfu 17.86%
[2024-12-16 23:50:01] iter 90: loss 2.4686, time 20.54ms, mfu 17.89%
[2024-12-16 23:50:01] iter 100: loss 2.4605, time 20.53ms, mfu 17.92%
[2024-12-16 23:50:02] iter 110: loss 2.4613, time 20.53ms, mfu 17.94%
[2024-12-16 23:50:02] iter 120: loss 2.4276, time 20.54ms, mfu 17.96%
[2024-12-16 23:50:02] iter 130: loss 2.4113, time 20.53ms, mfu 17.98%
[2024-12-16 23:50:02] iter 140: loss 2.4205, time 20.53ms, mfu 18.00%
[2024-12-16 23:50:02] iter 150: loss 2.4141, time 20.56ms, mfu 18.01%
[2024-12-16 23:50:03] iter 160: loss 2.3710, time 20.52ms, mfu 18.02%
[2024-12-16 23:50:03] iter 170: loss 2.3952, time 20.51ms, mfu 18.04%
[2024-12-16 23:50:03] iter 180: loss 2.3198, time 20.53ms, mfu 18.05%
[2024-12-16 23:50:03] iter 190: loss 2.2514, time 20.54ms, mfu 18.06%
[2024-12-16 23:50:03] iter 200: loss 2.2098, time 20.54ms, mfu 18.07%
[2024-12-16 23:50:04] iter 210: loss 2.1388, time 20.55ms, mfu 18.07%
[2024-12-16 23:50:04] iter 220: loss 2.1461, time 20.53ms, mfu 18.08%
[2024-12-16 23:50:04] iter 230: loss 2.0773, time 20.54ms, mfu 18.09%
[2024-12-16 23:50:04] iter 240: loss 2.0826, time 20.52ms, mfu 18.09%
[2024-12-16 23:50:07] step 250: train loss 1.9719, val loss 2.0723
[2024-12-16 23:50:07] saving checkpoint to out-shakespeare-char
[2024-12-16 23:50:07] iter 250: loss 2.0343, time 3086.82ms, mfu 16.30%
[2024-12-16 23:50:08] iter 260: loss 1.9830, time 20.53ms, mfu 16.48%
[2024-12-16 23:50:08] iter 270: loss 1.9804, time 20.53ms, mfu 16.65%
[2024-12-16 23:50:08] iter 280: loss 1.9769, time 20.52ms, mfu 16.80%
[2024-12-16 23:50:08] iter 290: loss 1.9148, time 20.51ms, mfu 16.94%
[2024-12-16 23:50:08] iter 300: loss 1.9028, time 20.52ms, mfu 17.06%
[2024-12-16 23:50:09] iter 310: loss 1.8730, time 20.52ms, mfu 17.17%
[2024-12-16 23:50:09] iter 320: loss 1.8507, time 20.51ms, mfu 17.27%
[2024-12-16 23:50:09] iter 330: loss 1.8172, time 20.51ms, mfu 17.36%
[2024-12-16 23:50:09] iter 340: loss 1.7896, time 20.54ms, mfu 17.44%
[2024-12-16 23:50:10] iter 350: loss 1.8282, time 20.52ms, mfu 17.51%
[2024-12-16 23:50:10] iter 360: loss 1.7736, time 20.53ms, mfu 17.57%
[2024-12-16 23:50:10] iter 370: loss 1.7487, time 20.53ms, mfu 17.63%
[2024-12-16 23:50:10] iter 380: loss 1.7334, time 20.53ms, mfu 17.68%
[2024-12-16 23:50:10] iter 390: loss 1.7336, time 20.52ms, mfu 17.73%
[2024-12-16 23:50:11] iter 400: loss 1.7606, time 20.52ms, mfu 17.77%
