[2024-12-16 23:42:08] tokens per iteration will be: 16,384
[2024-12-16 23:42:08] found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
[2024-12-16 23:42:08] Initializing a new model from scratch
/home/zeon256/Documents/school/Y4S1/FYP/nanoGPT/train.py:257: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == "float16"))
[2024-12-16 23:42:09] compiling the model... (takes a ~minute)
[2024-12-16 23:42:14] step 0: train loss 4.2874, val loss 4.2823
[2024-12-16 23:42:16] iter 0: loss 4.2654, time 6948.71ms, mfu -100.00%
[2024-12-16 23:42:17] iter 10: loss 3.1462, time 21.28ms, mfu 17.51%
[2024-12-16 23:42:17] iter 20: loss 2.7314, time 20.49ms, mfu 17.58%
[2024-12-16 23:42:17] iter 30: loss 2.6181, time 20.50ms, mfu 17.64%
[2024-12-16 23:42:17] iter 40: loss 2.5755, time 20.50ms, mfu 17.69%
[2024-12-16 23:42:17] iter 50: loss 2.5250, time 20.51ms, mfu 17.74%
[2024-12-16 23:42:18] iter 60: loss 2.5144, time 20.46ms, mfu 17.79%
[2024-12-16 23:42:18] iter 70: loss 2.4943, time 20.49ms, mfu 17.83%
[2024-12-16 23:42:18] iter 80: loss 2.4938, time 20.49ms, mfu 17.86%
[2024-12-16 23:42:18] iter 90: loss 2.4676, time 20.53ms, mfu 17.89%
[2024-12-16 23:42:18] iter 100: loss 2.4604, time 20.53ms, mfu 17.92%
[2024-12-16 23:42:19] iter 110: loss 2.4646, time 20.54ms, mfu 17.94%
[2024-12-16 23:42:19] iter 120: loss 2.4293, time 20.53ms, mfu 17.96%
[2024-12-16 23:42:19] iter 130: loss 2.4084, time 20.53ms, mfu 17.98%
[2024-12-16 23:42:19] iter 140: loss 2.4119, time 20.53ms, mfu 18.00%
[2024-12-16 23:42:19] iter 150: loss 2.4098, time 20.52ms, mfu 18.01%
[2024-12-16 23:42:20] iter 160: loss 2.3702, time 20.53ms, mfu 18.03%
