[2025-01-05 17:34:52] tokens per iteration will be: 16,384
[2025-01-05 17:34:52] found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
[2025-01-05 17:34:52] Initializing a new model from scratch
/home/zeon256/Documents/school/Y4S1/FYP/nanoGPT/train.py:257: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == "float16"))
[2025-01-05 17:34:53] compiling the model... (takes a ~minute)
[2025-01-05 17:34:58] step 0: train loss 4.2874, val loss 4.2823
[2025-01-05 17:35:00] iter 0: loss 4.2654, time 7148.22ms, mfu -100.00%
[2025-01-05 17:35:00] iter 10: loss 3.1461, time 21.28ms, mfu 17.51%
[2025-01-05 17:35:01] iter 20: loss 2.7312, time 20.55ms, mfu 17.58%
[2025-01-05 17:35:01] iter 30: loss 2.6178, time 20.52ms, mfu 17.63%
[2025-01-05 17:35:01] iter 40: loss 2.5754, time 20.53ms, mfu 17.69%
[2025-01-05 17:35:01] iter 50: loss 2.5249, time 20.52ms, mfu 17.73%
[2025-01-05 17:35:02] iter 60: loss 2.5141, time 20.54ms, mfu 17.77%
[2025-01-05 17:35:02] iter 70: loss 2.4945, time 20.54ms, mfu 17.81%
[2025-01-05 17:35:02] iter 80: loss 2.4936, time 20.53ms, mfu 17.84%
[2025-01-05 17:35:02] iter 90: loss 2.4685, time 20.54ms, mfu 17.87%
[2025-01-05 17:35:02] iter 100: loss 2.4598, time 20.54ms, mfu 17.90%
[2025-01-05 17:35:03] iter 110: loss 2.4604, time 20.55ms, mfu 17.92%
[2025-01-05 17:35:03] iter 120: loss 2.4273, time 20.53ms, mfu 17.95%
[2025-01-05 17:35:03] iter 130: loss 2.4107, time 20.52ms, mfu 17.97%
[2025-01-05 17:35:03] iter 140: loss 2.4038, time 20.54ms, mfu 17.99%
[2025-01-05 17:35:03] iter 150: loss 2.4097, time 20.54ms, mfu 18.00%
[2025-01-05 17:35:04] iter 160: loss 2.3660, time 20.53ms, mfu 18.02%
[2025-01-05 17:35:04] iter 170: loss 2.3496, time 20.54ms, mfu 18.03%
[2025-01-05 17:35:04] iter 180: loss 2.3164, time 20.54ms, mfu 18.04%
[2025-01-05 17:35:04] iter 190: loss 2.2501, time 20.54ms, mfu 18.05%
[2025-01-05 17:35:04] iter 200: loss 2.2184, time 20.53ms, mfu 18.06%
[2025-01-05 17:35:05] iter 210: loss 2.1457, time 20.53ms, mfu 18.07%
[2025-01-05 17:35:05] iter 220: loss 2.1520, time 20.53ms, mfu 18.08%
[2025-01-05 17:35:05] iter 230: loss 2.0731, time 20.53ms, mfu 18.08%
[2025-01-05 17:35:05] iter 240: loss 2.0790, time 20.55ms, mfu 18.09%
[2025-01-05 17:35:08] step 250: train loss 1.9752, val loss 2.0693
