[2024-12-16 22:02:40] tokens per iteration will be: 16,384
[2024-12-16 22:02:40] found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
[2024-12-16 22:02:40] Initializing a new model from scratch
/home/zeon256/Documents/school/Y4S1/FYP/nanoGPT/train.py:257: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == "float16"))
[2024-12-16 22:02:40] compiling the model... (takes a ~minute)
[2024-12-16 22:02:45] step 0: train loss 4.2874, val loss 4.2823
[2024-12-16 22:02:48] iter 0: loss 4.2654, time 7092.70ms, mfu -100.00%
[2024-12-16 22:02:48] iter 10: loss 3.1461, time 20.95ms, mfu 17.79%
[2024-12-16 22:02:48] iter 20: loss 2.7313, time 20.50ms, mfu 17.83%
[2024-12-16 22:02:48] iter 30: loss 2.6180, time 20.48ms, mfu 17.86%
[2024-12-16 22:02:49] iter 40: loss 2.5755, time 20.49ms, mfu 17.90%
[2024-12-16 22:02:49] iter 50: loss 2.5250, time 20.48ms, mfu 17.93%
[2024-12-16 22:02:49] iter 60: loss 2.5142, time 20.55ms, mfu 17.95%
[2024-12-16 22:02:49] iter 70: loss 2.4945, time 20.53ms, mfu 17.97%
[2024-12-16 22:02:49] iter 80: loss 2.4937, time 20.55ms, mfu 17.98%
[2024-12-16 22:02:50] iter 90: loss 2.4681, time 20.54ms, mfu 18.00%
[2024-12-16 22:02:50] iter 100: loss 2.4594, time 20.52ms, mfu 18.01%
[2024-12-16 22:02:50] iter 110: loss 2.4620, time 20.53ms, mfu 18.03%
[2024-12-16 22:02:50] iter 120: loss 2.4288, time 20.53ms, mfu 18.04%
[2024-12-16 22:02:50] iter 130: loss 2.4122, time 20.52ms, mfu 18.05%
[2024-12-16 22:02:51] iter 140: loss 2.4133, time 20.52ms, mfu 18.06%
[2024-12-16 22:02:51] iter 150: loss 2.4106, time 20.53ms, mfu 18.07%
[2024-12-16 22:02:51] iter 160: loss 2.3786, time 20.53ms, mfu 18.08%
[2024-12-16 22:02:51] iter 170: loss 2.3629, time 20.55ms, mfu 18.08%
[2024-12-16 22:02:51] iter 180: loss 2.3148, time 20.53ms, mfu 18.09%
[2024-12-16 22:02:52] iter 190: loss 2.2577, time 20.53ms, mfu 18.10%
[2024-12-16 22:02:52] iter 200: loss 2.2110, time 20.53ms, mfu 18.10%
[2024-12-16 22:02:52] iter 210: loss 2.1415, time 20.53ms, mfu 18.11%
[2024-12-16 22:02:52] iter 220: loss 2.1378, time 20.54ms, mfu 18.11%
[2024-12-16 22:02:52] iter 230: loss 2.0732, time 20.53ms, mfu 18.11%
[2024-12-16 22:02:53] iter 240: loss 2.0778, time 20.55ms, mfu 18.12%
[2024-12-16 22:02:56] step 250: train loss 1.9783, val loss 2.0700
[2024-12-16 22:02:56] saving checkpoint to out-shakespeare-char
[2024-12-16 22:02:56] iter 250: loss 2.0407, time 3132.04ms, mfu 16.32%
[2024-12-16 22:02:56] iter 260: loss 1.9840, time 20.53ms, mfu 16.50%
[2024-12-16 22:02:56] iter 270: loss 1.9822, time 20.53ms, mfu 16.66%
[2024-12-16 22:02:57] iter 280: loss 1.9767, time 20.54ms, mfu 16.81%
[2024-12-16 22:02:57] iter 290: loss 1.9122, time 20.52ms, mfu 16.95%
[2024-12-16 22:02:57] iter 300: loss 1.8974, time 20.53ms, mfu 17.07%
[2024-12-16 22:02:57] iter 310: loss 1.8683, time 20.53ms, mfu 17.17%
[2024-12-16 22:02:57] iter 320: loss 1.8484, time 20.54ms, mfu 17.27%
[2024-12-16 22:02:58] iter 330: loss 1.8187, time 20.53ms, mfu 17.36%
[2024-12-16 22:02:58] iter 340: loss 1.7939, time 20.52ms, mfu 17.44%
[2024-12-16 22:02:58] iter 350: loss 1.8329, time 20.53ms, mfu 17.51%
[2024-12-16 22:02:58] iter 360: loss 1.7729, time 20.53ms, mfu 17.57%
[2024-12-16 22:02:58] iter 370: loss 1.7489, time 20.54ms, mfu 17.63%
[2024-12-16 22:02:59] iter 380: loss 1.7296, time 20.54ms, mfu 17.68%
[2024-12-16 22:02:59] iter 390: loss 1.7335, time 20.53ms, mfu 17.73%
[2024-12-16 22:02:59] iter 400: loss 1.7659, time 20.54ms, mfu 17.77%
[2024-12-16 22:02:59] iter 410: loss 1.6982, time 20.52ms, mfu 17.81%
[2024-12-16 22:02:59] iter 420: loss 1.7104, time 20.53ms, mfu 17.84%
[2024-12-16 22:03:00] iter 430: loss 1.6829, time 20.52ms, mfu 17.87%
[2024-12-16 22:03:00] iter 440: loss 1.6592, time 20.53ms, mfu 17.90%
[2024-12-16 22:03:00] iter 450: loss 1.6471, time 20.54ms, mfu 17.93%
[2024-12-16 22:03:00] iter 460: loss 1.5947, time 20.55ms, mfu 17.95%
[2024-12-16 22:03:00] iter 470: loss 1.6431, time 20.55ms, mfu 17.97%
[2024-12-16 22:03:01] iter 480: loss 1.6122, time 20.54ms, mfu 17.98%
[2024-12-16 22:03:01] iter 490: loss 1.5974, time 20.54ms, mfu 18.00%
[2024-12-16 22:03:04] step 500: train loss 1.5230, val loss 1.7191
[2024-12-16 22:03:04] saving checkpoint to out-shakespeare-char
[2024-12-16 22:03:04] iter 500: loss 1.5959, time 3133.73ms, mfu 16.21%
[2024-12-16 22:03:04] iter 510: loss 1.6070, time 20.53ms, mfu 16.40%
[2024-12-16 22:03:05] iter 520: loss 1.5867, time 20.53ms, mfu 16.58%
[2024-12-16 22:03:05] iter 530: loss 1.5564, time 20.53ms, mfu 16.74%
