[2025-01-05 17:45:02] tokens per iteration will be: 16,384
[2025-01-05 17:45:02] found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
[2025-01-05 17:45:02] Initializing a new model from scratch
/home/zeon256/Documents/school/Y4S1/FYP/nanoGPT/train.py:257: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == "float16"))
[2025-01-05 17:45:02] compiling the model... (takes a ~minute)
[2025-01-05 17:45:07] step 0: train loss 4.2874, val loss 4.2823
[2025-01-05 17:45:10] iter 0: loss 4.2654, time 7094.47ms, mfu -100.00%
[2025-01-05 17:45:10] iter 10: loss 3.1462, time 20.47ms, mfu 18.20%
[2025-01-05 17:45:10] iter 20: loss 2.7313, time 20.53ms, mfu 18.20%
[2025-01-05 17:45:10] iter 30: loss 2.6180, time 20.53ms, mfu 18.19%
[2025-01-05 17:45:11] iter 40: loss 2.5755, time 20.52ms, mfu 18.19%
[2025-01-05 17:45:11] iter 50: loss 2.5250, time 20.54ms, mfu 18.18%
[2025-01-05 17:45:11] iter 60: loss 2.5142, time 20.53ms, mfu 18.18%
[2025-01-05 17:45:11] iter 70: loss 2.4944, time 20.53ms, mfu 18.18%
[2025-01-05 17:45:11] iter 80: loss 2.4938, time 20.53ms, mfu 18.18%
[2025-01-05 17:45:12] iter 90: loss 2.4675, time 20.53ms, mfu 18.17%
[2025-01-05 17:45:12] iter 100: loss 2.4599, time 20.54ms, mfu 18.17%
[2025-01-05 17:45:12] iter 110: loss 2.4616, time 20.53ms, mfu 18.17%
[2025-01-05 17:45:12] iter 120: loss 2.4291, time 20.55ms, mfu 18.17%
[2025-01-05 17:45:12] iter 130: loss 2.4088, time 20.51ms, mfu 18.17%
[2025-01-05 17:45:13] iter 140: loss 2.4186, time 20.69ms, mfu 18.15%
[2025-01-05 17:45:13] iter 150: loss 2.4194, time 20.52ms, mfu 18.15%
[2025-01-05 17:45:13] iter 160: loss 2.3698, time 20.54ms, mfu 18.15%
[2025-01-05 17:45:13] iter 170: loss 2.3726, time 20.53ms, mfu 18.15%
[2025-01-05 17:45:14] iter 180: loss 2.3227, time 20.53ms, mfu 18.15%
[2025-01-05 17:45:14] iter 190: loss 2.2508, time 20.51ms, mfu 18.15%
[2025-01-05 17:45:14] iter 200: loss 2.2127, time 20.52ms, mfu 18.15%
[2025-01-05 17:45:14] iter 210: loss 2.1455, time 20.53ms, mfu 18.15%
[2025-01-05 17:45:14] iter 220: loss 2.1461, time 20.53ms, mfu 18.15%
[2025-01-05 17:45:15] iter 230: loss 2.0744, time 20.52ms, mfu 18.15%
[2025-01-05 17:45:15] iter 240: loss 2.0808, time 20.52ms, mfu 18.15%
[2025-01-05 17:45:18] step 250: train loss 1.9737, val loss 2.0717
[2025-01-05 17:45:18] saving checkpoint to out-shakespeare-char
[2025-01-05 17:45:18] iter 250: loss 2.0343, time 3133.34ms, mfu 16.35%
[2025-01-05 17:45:18] iter 260: loss 1.9818, time 20.53ms, mfu 16.53%
[2025-01-05 17:45:18] iter 270: loss 1.9848, time 20.52ms, mfu 16.69%
[2025-01-05 17:45:19] iter 280: loss 1.9781, time 20.52ms, mfu 16.84%
[2025-01-05 17:45:19] iter 290: loss 1.9137, time 20.54ms, mfu 16.97%
[2025-01-05 17:45:19] iter 300: loss 1.9053, time 20.54ms, mfu 17.09%
[2025-01-05 17:45:19] iter 310: loss 1.8712, time 20.53ms, mfu 17.19%
[2025-01-05 17:45:19] iter 320: loss 1.8538, time 20.53ms, mfu 17.29%
[2025-01-05 17:45:20] iter 330: loss 1.8192, time 20.52ms, mfu 17.38%
[2025-01-05 17:45:20] iter 340: loss 1.7862, time 20.53ms, mfu 17.45%
[2025-01-05 17:45:20] iter 350: loss 1.8247, time 20.54ms, mfu 17.52%
[2025-01-05 17:45:20] iter 360: loss 1.7753, time 20.52ms, mfu 17.59%
[2025-01-05 17:45:20] iter 370: loss 1.7486, time 20.54ms, mfu 17.64%
[2025-01-05 17:45:21] iter 380: loss 1.7302, time 20.54ms, mfu 17.69%
[2025-01-05 17:45:21] iter 390: loss 1.7360, time 20.53ms, mfu 17.74%
[2025-01-05 17:45:21] iter 400: loss 1.7646, time 20.55ms, mfu 17.78%
[2025-01-05 17:45:21] iter 410: loss 1.6984, time 20.52ms, mfu 17.81%
