[2024-12-27 19:42:24] tokens per iteration will be: 16,384
[2024-12-27 19:42:24] found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
[2024-12-27 19:42:24] Initializing a new model from scratch
/home/zeon256/Documents/school/Y4S1/FYP/nanoGPT/train.py:257: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == "float16"))
[2024-12-27 19:42:25] compiling the model... (takes a ~minute)
[2024-12-27 19:42:30] step 0: train loss 4.2874, val loss 4.2823
[2024-12-27 19:42:32] iter 0: loss 4.2654, time 7112.43ms, mfu -100.00%
[2024-12-27 19:42:32] iter 10: loss 3.1462, time 20.87ms, mfu 17.86%
[2024-12-27 19:42:33] iter 20: loss 2.7312, time 20.44ms, mfu 17.89%
[2024-12-27 19:42:33] iter 30: loss 2.6179, time 20.46ms, mfu 17.93%
[2024-12-27 19:42:33] iter 40: loss 2.5755, time 20.45ms, mfu 17.96%
[2024-12-27 19:42:33] iter 50: loss 2.5250, time 20.44ms, mfu 17.98%
[2024-12-27 19:42:33] iter 60: loss 2.5142, time 20.43ms, mfu 18.01%
[2024-12-27 19:42:34] iter 70: loss 2.4945, time 20.44ms, mfu 18.03%
[2024-12-27 19:42:34] iter 80: loss 2.4937, time 20.44ms, mfu 18.05%
[2024-12-27 19:42:34] iter 90: loss 2.4679, time 20.45ms, mfu 18.07%
[2024-12-27 19:42:34] iter 100: loss 2.4591, time 20.44ms, mfu 18.08%
[2024-12-27 19:42:35] iter 110: loss 2.4627, time 20.44ms, mfu 18.10%
[2024-12-27 19:42:35] iter 120: loss 2.4297, time 20.44ms, mfu 18.11%
[2024-12-27 19:42:35] iter 130: loss 2.4120, time 20.45ms, mfu 18.12%
[2024-12-27 19:42:35] iter 140: loss 2.4117, time 20.44ms, mfu 18.13%
[2024-12-27 19:42:35] iter 150: loss 2.4140, time 20.44ms, mfu 18.14%
[2024-12-27 19:42:36] iter 160: loss 2.3778, time 20.45ms, mfu 18.15%
[2024-12-27 19:42:36] iter 170: loss 2.3537, time 20.44ms, mfu 18.16%
[2024-12-27 19:42:36] iter 180: loss 2.3288, time 20.43ms, mfu 18.17%
[2024-12-27 19:42:36] iter 190: loss 2.2503, time 20.44ms, mfu 18.17%
[2024-12-27 19:42:36] iter 200: loss 2.2176, time 20.44ms, mfu 18.18%
[2024-12-27 19:42:37] iter 210: loss 2.1479, time 20.45ms, mfu 18.18%
[2024-12-27 19:42:37] iter 220: loss 2.1506, time 20.46ms, mfu 18.19%
[2024-12-27 19:42:37] iter 230: loss 2.0714, time 20.44ms, mfu 18.19%
[2024-12-27 19:42:37] iter 240: loss 2.0801, time 20.43ms, mfu 18.20%
[2024-12-27 19:42:40] step 250: train loss 1.9761, val loss 2.0739
[2024-12-27 19:42:40] saving checkpoint to out-shakespeare-char
[2024-12-27 19:42:40] iter 250: loss 2.0401, time 3133.02ms, mfu 16.39%
[2024-12-27 19:42:41] iter 260: loss 1.9791, time 20.44ms, mfu 16.57%
[2024-12-27 19:42:41] iter 270: loss 1.9832, time 20.44ms, mfu 16.74%
[2024-12-27 19:42:41] iter 280: loss 1.9775, time 20.48ms, mfu 16.88%
[2024-12-27 19:42:41] iter 290: loss 1.9165, time 20.49ms, mfu 17.02%
[2024-12-27 19:42:41] iter 300: loss 1.8995, time 20.50ms, mfu 17.13%
[2024-12-27 19:42:42] iter 310: loss 1.8661, time 20.51ms, mfu 17.24%
[2024-12-27 19:42:42] iter 320: loss 1.8476, time 20.49ms, mfu 17.33%
