[2025-01-05 22:24:03] tokens per iteration will be: 16,384
[2025-01-05 22:24:03] found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
[2025-01-05 22:24:03] Initializing a new model from scratch
/home/zeon256/Documents/school/Y4S1/FYP/nanoGPT/train.py:257: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == "float16"))
[2025-01-05 22:24:04] compiling the model... (takes a ~minute)
[2025-01-05 22:24:09] step 0: train loss 4.2874, val loss 4.2823
[2025-01-05 22:24:11] iter 0: loss 4.2654, time 6920.71ms, mfu -100.00%
[2025-01-05 22:24:12] iter 10: loss 3.1461, time 21.26ms, mfu 17.52%
[2025-01-05 22:24:12] iter 20: loss 2.7310, time 20.48ms, mfu 17.59%
[2025-01-05 22:24:12] iter 30: loss 2.6176, time 20.52ms, mfu 17.65%
[2025-01-05 22:24:12] iter 40: loss 2.5754, time 20.52ms, mfu 17.70%
[2025-01-05 22:24:12] iter 50: loss 2.5250, time 20.52ms, mfu 17.74%
[2025-01-05 22:24:13] iter 60: loss 2.5142, time 20.52ms, mfu 17.79%
[2025-01-05 22:24:13] iter 70: loss 2.4946, time 20.53ms, mfu 17.82%
[2025-01-05 22:24:13] iter 80: loss 2.4935, time 20.54ms, mfu 17.85%
[2025-01-05 22:24:13] iter 90: loss 2.4698, time 20.51ms, mfu 17.89%
[2025-01-05 22:24:13] iter 100: loss 2.4625, time 20.51ms, mfu 17.91%
[2025-01-05 22:24:14] iter 110: loss 2.4574, time 20.52ms, mfu 17.94%
[2025-01-05 22:24:14] iter 120: loss 2.4276, time 20.52ms, mfu 17.96%
[2025-01-05 22:24:14] iter 130: loss 2.4101, time 20.52ms, mfu 17.98%
[2025-01-05 22:24:14] iter 140: loss 2.4032, time 20.52ms, mfu 18.00%
[2025-01-05 22:24:15] iter 150: loss 2.4084, time 20.53ms, mfu 18.01%
[2025-01-05 22:24:15] iter 160: loss 2.3731, time 20.52ms, mfu 18.03%
