[2025-01-05 20:06:31] tokens per iteration will be: 16,384
[2025-01-05 20:06:31] found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
[2025-01-05 20:06:31] Initializing a new model from scratch
/home/zeon256/Documents/school/Y4S1/FYP/nanoGPT/train.py:257: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == "float16"))
[2025-01-05 20:06:32] compiling the model... (takes a ~minute)
[2025-01-05 20:06:37] step 0: train loss 4.2874, val loss 4.2823
[2025-01-05 20:06:39] iter 0: loss 4.2654, time 7083.71ms, mfu -100.00%
[2025-01-05 20:06:40] iter 10: loss 3.1461, time 21.24ms, mfu 17.54%
[2025-01-05 20:06:40] iter 20: loss 2.7311, time 20.47ms, mfu 17.61%
[2025-01-05 20:06:40] iter 30: loss 2.6178, time 20.53ms, mfu 17.66%
[2025-01-05 20:06:40] iter 40: loss 2.5755, time 20.53ms, mfu 17.71%
[2025-01-05 20:06:40] iter 50: loss 2.5249, time 20.53ms, mfu 17.76%
[2025-01-05 20:06:41] iter 60: loss 2.5141, time 20.54ms, mfu 17.79%
[2025-01-05 20:06:41] iter 70: loss 2.4946, time 20.53ms, mfu 17.83%
[2025-01-05 20:06:41] iter 80: loss 2.4935, time 20.53ms, mfu 17.86%
[2025-01-05 20:06:41] iter 90: loss 2.4691, time 20.52ms, mfu 17.89%
[2025-01-05 20:06:41] iter 100: loss 2.4612, time 20.52ms, mfu 17.92%
[2025-01-05 20:06:42] iter 110: loss 2.4626, time 20.53ms, mfu 17.94%
[2025-01-05 20:06:42] iter 120: loss 2.4270, time 20.53ms, mfu 17.96%
[2025-01-05 20:06:42] iter 130: loss 2.4152, time 20.53ms, mfu 17.98%
[2025-01-05 20:06:42] iter 140: loss 2.3985, time 20.52ms, mfu 18.00%
