[2025-01-05 20:56:34] tokens per iteration will be: 16,384
[2025-01-05 20:56:34] found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
[2025-01-05 20:56:34] Initializing a new model from scratch
/home/zeon256/Documents/school/Y4S1/FYP/nanoGPT/train.py:257: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == "float16"))
[2025-01-05 20:56:35] compiling the model... (takes a ~minute)
[2025-01-05 20:56:40] step 0: train loss 4.2874, val loss 4.2823
[2025-01-05 20:56:42] iter 0: loss 4.2654, time 6934.62ms, mfu -100.00%
[2025-01-05 20:56:43] iter 10: loss 3.1462, time 21.25ms, mfu 17.53%
[2025-01-05 20:56:43] iter 20: loss 2.7318, time 20.52ms, mfu 17.59%
[2025-01-05 20:56:43] iter 30: loss 2.6182, time 20.52ms, mfu 17.65%
[2025-01-05 20:56:43] iter 40: loss 2.5757, time 20.52ms, mfu 17.70%
[2025-01-05 20:56:43] iter 50: loss 2.5250, time 20.52ms, mfu 17.75%
[2025-01-05 20:56:44] iter 60: loss 2.5143, time 20.53ms, mfu 17.79%
[2025-01-05 20:56:44] iter 70: loss 2.4945, time 20.53ms, mfu 17.82%
[2025-01-05 20:56:44] iter 80: loss 2.4937, time 20.54ms, mfu 17.86%
[2025-01-05 20:56:44] iter 90: loss 2.4682, time 20.54ms, mfu 17.89%
[2025-01-05 20:56:44] iter 100: loss 2.4594, time 20.54ms, mfu 17.91%
[2025-01-05 20:56:45] iter 110: loss 2.4636, time 20.53ms, mfu 17.93%
[2025-01-05 20:56:45] iter 120: loss 2.4304, time 20.54ms, mfu 17.96%
[2025-01-05 20:56:45] iter 130: loss 2.4116, time 20.53ms, mfu 17.98%
[2025-01-05 20:56:45] iter 140: loss 2.4104, time 20.54ms, mfu 17.99%
[2025-01-05 20:56:45] iter 150: loss 2.4122, time 20.54ms, mfu 18.01%
[2025-01-05 20:56:46] iter 160: loss 2.3750, time 20.54ms, mfu 18.02%
[2025-01-05 20:56:46] iter 170: loss 2.3653, time 20.52ms, mfu 18.03%
[2025-01-05 20:56:46] iter 180: loss 2.3218, time 20.54ms, mfu 18.04%
[2025-01-05 20:56:46] iter 190: loss 2.2560, time 20.53ms, mfu 18.05%
[2025-01-05 20:56:46] iter 200: loss 2.2290, time 20.54ms, mfu 18.06%
[2025-01-05 20:56:47] iter 210: loss 2.1403, time 20.53ms, mfu 18.07%
[2025-01-05 20:56:47] iter 220: loss 2.1425, time 20.53ms, mfu 18.08%
[2025-01-05 20:56:47] iter 230: loss 2.0774, time 20.53ms, mfu 18.09%
[2025-01-05 20:56:47] iter 240: loss 2.0780, time 20.54ms, mfu 18.09%
[2025-01-05 20:56:50] step 250: train loss 1.9723, val loss 2.0701
[2025-01-05 20:56:50] saving checkpoint to out-shakespeare-char
[2025-01-05 20:56:51] iter 250: loss 2.0331, time 3088.96ms, mfu 16.29%
[2025-01-05 20:56:51] iter 260: loss 1.9777, time 20.55ms, mfu 16.48%
[2025-01-05 20:56:51] iter 270: loss 1.9829, time 20.53ms, mfu 16.65%
[2025-01-05 20:56:51] iter 280: loss 1.9778, time 20.54ms, mfu 16.80%
[2025-01-05 20:56:51] iter 290: loss 1.9146, time 20.53ms, mfu 16.93%
[2025-01-05 20:56:52] iter 300: loss 1.8997, time 20.54ms, mfu 17.05%
[2025-01-05 20:56:52] iter 310: loss 1.8749, time 20.53ms, mfu 17.16%
[2025-01-05 20:56:52] iter 320: loss 1.8536, time 20.54ms, mfu 17.26%
[2025-01-05 20:56:52] iter 330: loss 1.8183, time 20.52ms, mfu 17.35%
[2025-01-05 20:56:52] iter 340: loss 1.7877, time 20.54ms, mfu 17.43%
[2025-01-05 20:56:53] iter 350: loss 1.8215, time 20.54ms, mfu 17.50%
[2025-01-05 20:56:53] iter 360: loss 1.7734, time 20.55ms, mfu 17.56%
[2025-01-05 20:56:53] iter 370: loss 1.7444, time 20.53ms, mfu 17.62%
[2025-01-05 20:56:53] iter 380: loss 1.7289, time 20.54ms, mfu 17.67%
[2025-01-05 20:56:53] iter 390: loss 1.7327, time 20.53ms, mfu 17.72%
[2025-01-05 20:56:54] iter 400: loss 1.7641, time 20.54ms, mfu 17.76%
[2025-01-05 20:56:54] iter 410: loss 1.7005, time 20.54ms, mfu 17.80%
[2025-01-05 20:56:54] iter 420: loss 1.7114, time 20.54ms, mfu 17.84%
[2025-01-05 20:56:54] iter 430: loss 1.6863, time 20.54ms, mfu 17.87%
[2025-01-05 20:56:54] iter 440: loss 1.6643, time 20.51ms, mfu 17.90%
[2025-01-05 20:56:55] iter 450: loss 1.6465, time 20.54ms, mfu 17.92%
[2025-01-05 20:56:55] iter 460: loss 1.6024, time 20.53ms, mfu 17.94%
[2025-01-05 20:56:55] iter 470: loss 1.6454, time 20.53ms, mfu 17.96%
[2025-01-05 20:56:55] iter 480: loss 1.6167, time 20.53ms, mfu 17.98%
[2025-01-05 20:56:55] iter 490: loss 1.5938, time 20.53ms, mfu 18.00%
[2025-01-05 20:56:59] step 500: train loss 1.5214, val loss 1.7190
[2025-01-05 20:56:59] saving checkpoint to out-shakespeare-char
[2025-01-05 20:56:59] iter 500: loss 1.5960, time 3090.60ms, mfu 16.21%
[2025-01-05 20:56:59] iter 510: loss 1.6082, time 20.53ms, mfu 16.41%
[2025-01-05 20:56:59] iter 520: loss 1.5902, time 20.53ms, mfu 16.58%
[2025-01-05 20:56:59] iter 530: loss 1.5623, time 20.54ms, mfu 16.74%
[2025-01-05 20:56:59] iter 540: loss 1.6195, time 20.54ms, mfu 16.88%
[2025-01-05 20:57:00] iter 550: loss 1.5624, time 20.53ms, mfu 17.00%
[2025-01-05 20:57:00] iter 560: loss 1.5569, time 20.54ms, mfu 17.12%
[2025-01-05 20:57:00] iter 570: loss 1.5645, time 20.54ms, mfu 17.22%
[2025-01-05 20:57:00] iter 580: loss 1.5309, time 20.54ms, mfu 17.31%
[2025-01-05 20:57:01] iter 590: loss 1.4899, time 20.53ms, mfu 17.40%
[2025-01-05 20:57:01] iter 600: loss 1.5107, time 20.54ms, mfu 17.47%
[2025-01-05 20:57:01] iter 610: loss 1.5457, time 20.54ms, mfu 17.54%
[2025-01-05 20:57:01] iter 620: loss 1.5298, time 20.53ms, mfu 17.60%
[2025-01-05 20:57:01] iter 630: loss 1.5112, time 20.53ms, mfu 17.65%
[2025-01-05 20:57:02] iter 640: loss 1.4694, time 20.53ms, mfu 17.70%
[2025-01-05 20:57:02] iter 650: loss 1.5062, time 20.54ms, mfu 17.75%
