[2025-01-05 04:09:22] tokens per iteration will be: 16,384
[2025-01-05 04:09:22] found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
[2025-01-05 04:09:22] Initializing a new model from scratch
/home/zeon256/Documents/school/Y4S1/FYP/nanoGPT/train.py:257: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == "float16"))
[2025-01-05 04:09:23] compiling the model... (takes a ~minute)
[2025-01-05 04:09:28] step 0: train loss 4.2874, val loss 4.2823
[2025-01-05 04:09:31] iter 0: loss 4.2654, time 7174.42ms, mfu -100.00%
[2025-01-05 04:09:31] iter 10: loss 3.1462, time 21.34ms, mfu 17.46%
[2025-01-05 04:09:31] iter 20: loss 2.7308, time 20.60ms, mfu 17.53%
[2025-01-05 04:09:31] iter 30: loss 2.6175, time 20.71ms, mfu 17.57%
[2025-01-05 04:09:31] iter 40: loss 2.5753, time 20.64ms, mfu 17.62%
[2025-01-05 04:09:32] iter 50: loss 2.5249, time 20.74ms, mfu 17.66%
[2025-01-05 04:09:32] iter 60: loss 2.5140, time 20.67ms, mfu 17.69%
[2025-01-05 04:09:32] iter 70: loss 2.4947, time 20.72ms, mfu 17.72%
[2025-01-05 04:09:32] iter 80: loss 2.4934, time 20.71ms, mfu 17.75%
[2025-01-05 04:09:33] iter 90: loss 2.4703, time 20.69ms, mfu 17.77%
[2025-01-05 04:09:33] iter 100: loss 2.4775, time 20.69ms, mfu 17.80%
[2025-01-05 04:09:33] iter 110: loss 2.4620, time 20.66ms, mfu 17.82%
[2025-01-05 04:09:33] iter 120: loss 2.4276, time 20.70ms, mfu 17.84%
[2025-01-05 04:09:33] iter 130: loss 2.4097, time 20.69ms, mfu 17.86%
[2025-01-05 04:09:34] iter 140: loss 2.4035, time 20.76ms, mfu 17.87%
[2025-01-05 04:09:34] iter 150: loss 2.4091, time 20.65ms, mfu 17.88%
[2025-01-05 04:09:34] iter 160: loss 2.3768, time 20.71ms, mfu 17.89%
[2025-01-05 04:09:34] iter 170: loss 2.3491, time 20.63ms, mfu 17.91%
[2025-01-05 04:09:34] iter 180: loss 2.3082, time 20.73ms, mfu 17.92%
[2025-01-05 04:09:35] iter 190: loss 2.2577, time 20.63ms, mfu 17.93%
[2025-01-05 04:09:35] iter 200: loss 2.2256, time 20.74ms, mfu 17.94%
[2025-01-05 04:09:35] iter 210: loss 2.1470, time 20.63ms, mfu 17.95%
[2025-01-05 04:09:35] iter 220: loss 2.1493, time 20.75ms, mfu 17.95%
[2025-01-05 04:09:35] iter 230: loss 2.0770, time 20.62ms, mfu 17.96%
[2025-01-05 04:09:36] iter 240: loss 2.0843, time 20.71ms, mfu 17.96%
[2025-01-05 04:09:39] step 250: train loss 1.9744, val loss 2.0740
[2025-01-05 04:09:39] saving checkpoint to out-shakespeare-char
[2025-01-05 04:09:39] iter 250: loss 2.0350, time 3155.81ms, mfu 16.18%
[2025-01-05 04:09:39] iter 260: loss 1.9826, time 20.64ms, mfu 16.37%
[2025-01-05 04:09:39] iter 270: loss 1.9852, time 20.77ms, mfu 16.52%
[2025-01-05 04:09:40] iter 280: loss 1.9811, time 20.65ms, mfu 16.68%
[2025-01-05 04:09:40] iter 290: loss 1.9144, time 20.66ms, mfu 16.81%
[2025-01-05 04:09:40] iter 300: loss 1.9010, time 20.71ms, mfu 16.93%
[2025-01-05 04:09:40] iter 310: loss 1.8662, time 20.66ms, mfu 17.04%
[2025-01-05 04:09:40] iter 320: loss 1.8537, time 20.73ms, mfu 17.13%
[2025-01-05 04:09:41] iter 330: loss 1.8259, time 20.59ms, mfu 17.23%
[2025-01-05 04:09:41] iter 340: loss 1.7900, time 20.72ms, mfu 17.31%
[2025-01-05 04:09:41] iter 350: loss 1.8290, time 20.67ms, mfu 17.38%
[2025-01-05 04:09:41] iter 360: loss 1.7706, time 20.72ms, mfu 17.44%
[2025-01-05 04:09:41] iter 370: loss 1.7434, time 20.61ms, mfu 17.50%
[2025-01-05 04:09:42] iter 380: loss 1.7267, time 20.72ms, mfu 17.55%
[2025-01-05 04:09:42] iter 390: loss 1.7355, time 20.66ms, mfu 17.60%
[2025-01-05 04:09:42] iter 400: loss 1.7636, time 20.75ms, mfu 17.63%
[2025-01-05 04:09:42] iter 410: loss 1.6970, time 20.66ms, mfu 17.67%
[2025-01-05 04:09:42] iter 420: loss 1.7146, time 20.73ms, mfu 17.70%
[2025-01-05 04:09:43] iter 430: loss 1.6900, time 20.68ms, mfu 17.74%
