[2024-12-16 20:30:40] tokens per iteration will be: 16,384
[2024-12-16 20:30:40] found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
[2024-12-16 20:30:40] Initializing a new model from scratch
/home/zeon256/Documents/school/Y4S1/FYP/nanoGPT/train.py:257: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == "float16"))
[2024-12-16 20:30:41] compiling the model... (takes a ~minute)
[2024-12-16 20:30:46] step 0: train loss 4.2874, val loss 4.2823
[2024-12-16 20:30:49] iter 0: loss 4.2654, time 7146.21ms, mfu -100.00%
[2024-12-16 20:30:49] iter 10: loss 3.1461, time 21.12ms, mfu 17.64%
[2024-12-16 20:30:49] iter 20: loss 2.7311, time 20.48ms, mfu 17.70%
[2024-12-16 20:30:49] iter 30: loss 2.6177, time 20.50ms, mfu 17.74%
[2024-12-16 20:30:50] iter 40: loss 2.5755, time 20.50ms, mfu 17.79%
[2024-12-16 20:30:50] iter 50: loss 2.5249, time 20.50ms, mfu 17.83%
[2024-12-16 20:30:50] iter 60: loss 2.5141, time 20.49ms, mfu 17.86%
[2024-12-16 20:30:50] iter 70: loss 2.4944, time 20.47ms, mfu 17.90%
[2024-12-16 20:30:50] iter 80: loss 2.4938, time 20.50ms, mfu 17.93%
[2024-12-16 20:30:51] iter 90: loss 2.4681, time 20.48ms, mfu 17.95%
[2024-12-16 20:30:51] iter 100: loss 2.4598, time 20.49ms, mfu 17.98%
[2024-12-16 20:30:51] iter 110: loss 2.4639, time 20.50ms, mfu 18.00%
[2024-12-16 20:30:51] iter 120: loss 2.4300, time 20.50ms, mfu 18.01%
[2024-12-16 20:30:51] iter 130: loss 2.4134, time 20.50ms, mfu 18.03%
[2024-12-16 20:30:52] iter 140: loss 2.4076, time 20.50ms, mfu 18.05%
[2024-12-16 20:30:52] iter 150: loss 2.4100, time 20.47ms, mfu 18.06%
[2024-12-16 20:30:52] iter 160: loss 2.3703, time 20.49ms, mfu 18.07%
[2024-12-16 20:30:52] iter 170: loss 2.3448, time 20.49ms, mfu 18.08%
