[2024-12-16 20:15:10] tokens per iteration will be: 16,384
[2024-12-16 20:15:10] found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
[2024-12-16 20:15:10] Initializing a new model from scratch
/home/zeon256/Documents/school/Y4S1/FYP/nanoGPT/train.py:257: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == "float16"))
[2024-12-16 20:15:11] compiling the model... (takes a ~minute)
[2024-12-16 20:15:16] step 0: train loss 4.2874, val loss 4.2823
[2024-12-16 20:15:18] iter 0: loss 4.2654, time 7156.91ms, mfu -100.00%
[2024-12-16 20:15:19] iter 10: loss 3.1462, time 21.33ms, mfu 17.47%
[2024-12-16 20:15:19] iter 20: loss 2.7314, time 20.48ms, mfu 17.54%
[2024-12-16 20:15:19] iter 30: loss 2.6181, time 20.53ms, mfu 17.61%
[2024-12-16 20:15:19] iter 40: loss 2.5754, time 20.54ms, mfu 17.66%
[2024-12-16 20:15:20] iter 50: loss 2.5251, time 20.54ms, mfu 17.71%
[2024-12-16 20:15:20] iter 60: loss 2.5143, time 20.53ms, mfu 17.75%
[2024-12-16 20:15:20] iter 70: loss 2.4945, time 20.53ms, mfu 17.79%
[2024-12-16 20:15:20] iter 80: loss 2.4937, time 20.51ms, mfu 17.83%
[2024-12-16 20:15:20] iter 90: loss 2.4677, time 20.54ms, mfu 17.86%
[2024-12-16 20:15:21] iter 100: loss 2.4601, time 20.54ms, mfu 17.89%
[2024-12-16 20:15:21] iter 110: loss 2.4647, time 20.52ms, mfu 17.92%
[2024-12-16 20:15:21] iter 120: loss 2.4285, time 20.54ms, mfu 17.94%
[2024-12-16 20:15:21] iter 130: loss 2.4084, time 20.52ms, mfu 17.96%
[2024-12-16 20:15:21] iter 140: loss 2.4149, time 20.53ms, mfu 17.98%
[2024-12-16 20:15:22] iter 150: loss 2.4137, time 20.52ms, mfu 18.00%
[2024-12-16 20:15:22] iter 160: loss 2.3709, time 20.52ms, mfu 18.01%
[2024-12-16 20:15:22] iter 170: loss 2.3651, time 20.54ms, mfu 18.03%
[2024-12-16 20:15:22] iter 180: loss 2.3323, time 20.53ms, mfu 18.04%
[2024-12-16 20:15:22] iter 190: loss 2.2494, time 20.54ms, mfu 18.05%
[2024-12-16 20:15:23] iter 200: loss 2.2069, time 20.53ms, mfu 18.06%
[2024-12-16 20:15:23] iter 210: loss 2.1352, time 20.50ms, mfu 18.07%
[2024-12-16 20:15:23] iter 220: loss 2.1475, time 20.53ms, mfu 18.08%
[2024-12-16 20:15:23] iter 230: loss 2.0719, time 20.53ms, mfu 18.09%
[2024-12-16 20:15:23] iter 240: loss 2.0795, time 20.51ms, mfu 18.09%
[2024-12-16 20:15:27] step 250: train loss 1.9689, val loss 2.0669
[2024-12-16 20:15:27] saving checkpoint to out-shakespeare-char
[2024-12-16 20:15:27] iter 250: loss 2.0314, time 3141.47ms, mfu 16.30%
[2024-12-16 20:15:27] iter 260: loss 1.9774, time 20.53ms, mfu 16.48%
[2024-12-16 20:15:27] iter 270: loss 1.9847, time 20.52ms, mfu 16.65%
[2024-12-16 20:15:27] iter 280: loss 1.9747, time 20.52ms, mfu 16.80%
[2024-12-16 20:15:28] iter 290: loss 1.9115, time 20.52ms, mfu 16.94%
[2024-12-16 20:15:28] iter 300: loss 1.9006, time 20.54ms, mfu 17.06%
[2024-12-16 20:15:28] iter 310: loss 1.8706, time 20.53ms, mfu 17.17%
[2024-12-16 20:15:28] iter 320: loss 1.8478, time 20.53ms, mfu 17.26%
[2024-12-16 20:15:28] iter 330: loss 1.8132, time 20.53ms, mfu 17.35%
[2024-12-16 20:15:29] iter 340: loss 1.7918, time 20.55ms, mfu 17.43%
[2024-12-16 20:15:29] iter 350: loss 1.8218, time 20.54ms, mfu 17.50%
[2024-12-16 20:15:29] iter 360: loss 1.7706, time 20.55ms, mfu 17.57%
[2024-12-16 20:15:29] iter 370: loss 1.7450, time 20.54ms, mfu 17.62%
[2024-12-16 20:15:29] iter 380: loss 1.7277, time 20.53ms, mfu 17.68%
[2024-12-16 20:15:30] iter 390: loss 1.7297, time 20.54ms, mfu 17.72%
[2024-12-16 20:15:30] iter 400: loss 1.7648, time 20.53ms, mfu 17.76%
[2024-12-16 20:15:30] iter 410: loss 1.6942, time 20.54ms, mfu 17.80%
[2024-12-16 20:15:30] iter 420: loss 1.7104, time 20.55ms, mfu 17.84%
[2024-12-16 20:15:30] iter 430: loss 1.6880, time 20.56ms, mfu 17.86%
[2024-12-16 20:15:31] iter 440: loss 1.6532, time 20.54ms, mfu 17.89%
[2024-12-16 20:15:31] iter 450: loss 1.6464, time 20.56ms, mfu 17.92%
[2024-12-16 20:15:31] iter 460: loss 1.5986, time 20.54ms, mfu 17.94%
[2024-12-16 20:15:31] iter 470: loss 1.6440, time 20.55ms, mfu 17.96%
[2024-12-16 20:15:31] iter 480: loss 1.6148, time 20.55ms, mfu 17.98%
[2024-12-16 20:15:32] iter 490: loss 1.5990, time 20.54ms, mfu 17.99%
[2024-12-16 20:15:35] step 500: train loss 1.5187, val loss 1.7144
[2024-12-16 20:15:35] saving checkpoint to out-shakespeare-char
[2024-12-16 20:15:35] iter 500: loss 1.5949, time 3143.55ms, mfu 16.20%
