[2024-12-27 22:04:49] tokens per iteration will be: 16,384
[2024-12-27 22:04:49] found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
[2024-12-27 22:04:49] Initializing a new model from scratch
/home/zeon256/Documents/school/Y4S1/FYP/nanoGPT/train.py:257: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == "float16"))
[2024-12-27 22:04:50] compiling the model... (takes a ~minute)
[2024-12-27 22:04:55] step 0: train loss 4.2874, val loss 4.2823
[2024-12-27 22:04:57] iter 0: loss 4.2654, time 6926.83ms, mfu -100.00%
[2024-12-27 22:04:57] iter 10: loss 3.1461, time 21.32ms, mfu 17.48%
[2024-12-27 22:04:58] iter 20: loss 2.7313, time 20.45ms, mfu 17.55%
[2024-12-27 22:04:58] iter 30: loss 2.6179, time 20.47ms, mfu 17.62%
[2024-12-27 22:04:58] iter 40: loss 2.5755, time 20.47ms, mfu 17.68%
[2024-12-27 22:04:58] iter 50: loss 2.5250, time 20.45ms, mfu 17.73%
[2024-12-27 22:04:58] iter 60: loss 2.5142, time 20.48ms, mfu 17.78%
[2024-12-27 22:04:59] iter 70: loss 2.4944, time 20.47ms, mfu 17.82%
[2024-12-27 22:04:59] iter 80: loss 2.4938, time 20.49ms, mfu 17.86%
[2024-12-27 22:04:59] iter 90: loss 2.4678, time 20.46ms, mfu 17.89%
[2024-12-27 22:04:59] iter 100: loss 2.4602, time 20.47ms, mfu 17.92%
[2024-12-27 22:04:59] iter 110: loss 2.4651, time 20.46ms, mfu 17.95%
[2024-12-27 22:05:00] iter 120: loss 2.4288, time 20.47ms, mfu 17.98%
[2024-12-27 22:05:00] iter 130: loss 2.4082, time 20.79ms, mfu 17.97%
[2024-12-27 22:05:00] iter 140: loss 2.4126, time 20.46ms, mfu 18.00%
[2024-12-27 22:05:00] iter 150: loss 2.4097, time 20.45ms, mfu 18.02%
[2024-12-27 22:05:00] iter 160: loss 2.3684, time 20.48ms, mfu 18.04%
[2024-12-27 22:05:01] iter 170: loss 2.3474, time 20.47ms, mfu 18.05%
[2024-12-27 22:05:01] iter 180: loss 2.3131, time 20.48ms, mfu 18.07%
[2024-12-27 22:05:01] iter 190: loss 2.2471, time 20.47ms, mfu 18.08%
[2024-12-27 22:05:01] iter 200: loss 2.2190, time 20.46ms, mfu 18.09%
[2024-12-27 22:05:01] iter 210: loss 2.1426, time 20.46ms, mfu 18.11%
[2024-12-27 22:05:02] iter 220: loss 2.1427, time 20.47ms, mfu 18.12%
[2024-12-27 22:05:02] iter 230: loss 2.0711, time 20.44ms, mfu 18.13%
[2024-12-27 22:05:02] iter 240: loss 2.0869, time 20.45ms, mfu 18.14%
[2024-12-27 22:05:05] step 250: train loss 1.9671, val loss 2.0611
[2024-12-27 22:05:05] saving checkpoint to out-shakespeare-char
[2024-12-27 22:05:05] iter 250: loss 2.0314, time 3080.91ms, mfu 16.33%
[2024-12-27 22:05:05] iter 260: loss 1.9787, time 20.39ms, mfu 16.53%
[2024-12-27 22:05:06] iter 270: loss 1.9802, time 20.47ms, mfu 16.70%
[2024-12-27 22:05:06] iter 280: loss 1.9789, time 20.51ms, mfu 16.84%
[2024-12-27 22:05:06] iter 290: loss 1.9139, time 20.51ms, mfu 16.98%
[2024-12-27 22:05:06] iter 300: loss 1.8997, time 20.53ms, mfu 17.09%
[2024-12-27 22:05:07] iter 310: loss 1.8674, time 20.51ms, mfu 17.20%
[2024-12-27 22:05:07] iter 320: loss 1.8550, time 20.50ms, mfu 17.30%
[2024-12-27 22:05:07] iter 330: loss 1.8135, time 20.51ms, mfu 17.39%
[2024-12-27 22:05:07] iter 340: loss 1.7856, time 20.51ms, mfu 17.46%
[2024-12-27 22:05:07] iter 350: loss 1.8184, time 20.49ms, mfu 17.54%
[2024-12-27 22:05:08] iter 360: loss 1.7683, time 20.52ms, mfu 17.60%
[2024-12-27 22:05:08] iter 370: loss 1.7378, time 20.52ms, mfu 17.66%
[2024-12-27 22:05:08] iter 380: loss 1.7325, time 20.51ms, mfu 17.71%
[2024-12-27 22:05:08] iter 390: loss 1.7354, time 20.51ms, mfu 17.75%
